model_name,sample_idx,method,tree_idx,tree,num_contexts,likelihood,opt,opt_idx
model1,17,smc,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1740.3588469719625,0,6
model1,17,smc,1,000000 000010 000100 001010 1 1000 10000 100000 100010 10010 100100 10100 101010,13,-1740.3591540828238,0,6
model1,17,smc,2,000000 000010 00100 001010 1 1000 10000 100000 100010 10010 10100 101010,12,-1740.4191499797944,0,6
model1,17,smc,3,000000 000010 001010 1 100 1000 10000 100000 100010 10010 101010,11,-1740.529461487779,0,6
model1,17,smc,4,000000 000010 1 100 1000 10000 100000 100010 10010 1010,10,-1740.6920597081153,0,6
model1,17,smc,5,000000 1 10 100 1000 10000 100000,7,-1741.4433184562731,0,6
model1,17,smc,6,000 1 10 100,4,-1745.504231073301,1,6
model1,17,smc,7,00 1 10,3,-1747.2120293170858,0,6
model1,17,smc,8,0 1,2,-1765.9836833765462,0,6
model1,18,smc,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1673.0812879470982,0,3
model1,18,smc,1,0000 000010 000100 001000 001010 1 100010 10010 100100 10100 101000 101010,12,-1673.312518262339,0,3
model1,18,smc,2,0000 000100 001000 1 10 100100 10100 101000,8,-1675.1240367246394,0,3
model1,18,smc,3,000 000100 1 10 100100 10100,6,-1677.7505304199235,1,3
model1,18,smc,4,000 00100 1 10 10100,5,-1679.34425651709,0,3
model1,18,smc,5,00 1 10,3,-1683.2314898710506,0,3
model1,18,smc,6,0 1,2,-1692.8933223282293,0,3
model1,19,smc,0,00000 000010 000100 001000 001010 1 10000 100010 10010 100100 10100 101000 101010,13,-1674.484973650084,0,7
model1,19,smc,1,00000 000010 00100 001000 001010 1 10000 100010 10010 10100 101000 101010,12,-1674.4974986551485,0,7
model1,19,smc,2,00000 000010 001000 001010 1 100 10000 100010 10010 101000 101010,11,-1674.7365584168992,0,7
model1,19,smc,3,00000 000010 001010 1 100 1000 10000 100010 10010 101010,10,-1675.1079547842,0,7
model1,19,smc,4,00000 00010 001010 1 100 1000 10000 10010 101010,9,-1675.8013969115234,0,7
model1,19,smc,5,00000 00010 1 100 1000 10000 10010 1010,8,-1676.7020271005802,0,7
model1,19,smc,6,000 00010 1 100 10010 1010,6,-1679.07229754532,0,7
model1,19,smc,7,000 1 10 100,4,-1681.6869229264817,1,7
model1,19,smc,8,00 1 10,3,-1683.972920697274,0,7
model1,19,smc,9,0 1,2,-1697.7782440137908,0,7
model1,20,smc,0,00000 000010 000100 001000 001010 1 10000 100010 10010 100100 10100 101000 101010,13,-1671.5221910219364,0,5
model1,20,smc,1,00000 000010 000100 001010 1 1000 10000 100010 10010 100100 10100 101010,12,-1671.5990001731316,0,5
model1,20,smc,2,00000 000010 000100 1 1000 10000 100010 10010 100100 1010 10100,11,-1671.6781106801304,0,5
model1,20,smc,3,00000 00010 000100 1 1000 10000 10010 100100 1010 10100,10,-1672.0629235764668,0,5
model1,20,smc,4,00000 00010 00100 1 1000 10000 10010 1010 10100,9,-1672.8503028983196,0,5
model1,20,smc,5,00 00010 1 10010 1010,5,-1676.2887324128599,1,5
model1,20,smc,6,00 1 10,3,-1680.5965139002058,0,5
model1,20,smc,7,0 1,2,-1688.3061977548855,0,5
model1,21,smc,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1689.9310888114992,0,7
model1,21,smc,1,000000 000010 00100 001000 001010 1 10000 100000 100010 10010 10100 101000 101010,13,-1689.9495075892235,0,7
