sample_size,model_name,estimation_method,resample_n,sample_idx,tree_idx,tree,num_contexts,resample_idx,likelihood
5000,model1,smc,n1,71,1,00 1 10,3,0,-480.3789899890221
5000,model1,smc,n1,71,1,00 1 10,3,1,-469.19031458490747
5000,model1,smc,n1,71,1,00 1 10,3,2,-464.04404556700206
5000,model1,smc,n1,71,2,000 1 10 100,4,0,-375.83935650132275
5000,model1,smc,n1,71,2,000 1 10 100,4,1,-373.41177395783257
5000,model1,smc,n1,71,2,000 1 10 100,4,2,-379.1735354657976
5000,model1,smc,n2,71,0,0 1,2,0,-2628.979508871882
5000,model1,smc,n2,71,0,0 1,2,1,-2590.515530399707
5000,model1,smc,n2,71,0,0 1,2,2,-2573.517166299932
5000,model1,smc,n2,71,1,00 1 10,3,0,-1429.0233071263417
5000,model1,smc,n2,71,1,00 1 10,3,1,-1407.9012454208246
5000,model1,smc,n2,71,1,00 1 10,3,2,-1396.5336528411576
5000,model1,smc,n2,71,2,000 1 10 100,4,0,-1144.776457618062
5000,model1,smc,n2,71,2,000 1 10 100,4,1,-1121.1685084242006
5000,model1,smc,n2,71,2,000 1 10 100,4,2,-1111.3243112279513
5000,model1,smc,n1,72,0,0 1,2,0,-861.4990517930012
5000,model1,smc,n1,72,0,0 1,2,1,-830.415122266608
5000,model1,smc,n1,72,0,0 1,2,2,-828.214779300336
5000,model1,smc,n1,72,1,00 1 10,3,0,-465.96025730798794
5000,model1,smc,n1,72,1,00 1 10,3,1,-447.1516953677413
5000,model1,smc,n1,72,1,00 1 10,3,2,-444.7147790508619
5000,model1,smc,n1,72,2,000 1 10 100,4,0,-366.7235409766313
5000,model1,smc,n1,72,2,000 1 10 100,4,1,-363.4952106437196
5000,model1,smc,n1,72,2,000 1 10 100,4,2,-359.6727930500701
5000,model1,smc,n2,72,0,0 1,2,0,-2553.93576911971
5000,model1,smc,n2,72,0,0 1,2,1,-2450.391579249269
5000,model1,smc,n2,72,0,0 1,2,2,-2524.4938424976335
5000,model1,smc,n2,72,1,00 1 10,3,0,-1384.5856852784075
5000,model1,smc,n2,72,1,00 1 10,3,1,-1315.5090646880712
5000,model1,smc,n2,72,1,00 1 10,3,2,-1351.0985170971117
5000,model1,smc,n2,72,2,000 1 10 100,4,0,-1097.9069510013633
5000,model1,smc,n2,72,2,000 1 10 100,4,1,-1069.9520975470025
5000,model1,smc,n2,72,2,000 1 10 100,4,2,-1105.9183841892527
5000,model1,smc,n1,73,0,0 1,2,0,-864.2808277207057
5000,model1,smc,n1,73,0,0 1,2,1,-829.2132348291424
5000,model1,smc,n1,73,0,0 1,2,2,-836.0488189448926
5000,model1,smc,n1,73,1,00 1 10,3,0,-464.82543705240766
5000,model1,smc,n1,73,1,00 1 10,3,1,-443.6815185497638
5000,model1,smc,n1,73,1,00 1 10,3,2,-451.5856141906179
5000,model1,smc,n1,73,2,000 1 10 100,4,0,-381.6153391547244
5000,model1,smc,n1,73,2,000 1 10 100,4,1,-366.87318352841817
5000,model1,smc,n1,73,2,000 1 10 100,4,2,-371.1294214817006
5000,model1,smc,n2,73,0,0 1,2,0,-2541.2490277956294
5000,model1,smc,n2,73,0,0 1,2,1,-2477.521395780548
5000,model1,smc,n2,73,0,0 1,2,2,-2526.718114673862
5000,model1,smc,n2,73,1,00 1 10,3,0,-1367.3488021652354
5000,model1,smc,n2,73,1,00 1 10,3,1,-1329.972974721804
5000,model1,smc,n2,73,1,00 1 10,3,2,-1361.0462318541513
5000,model1,smc,n2,73,2,000 1 10 100,4,0,-1129.459236505221
5000,model1,smc,n2,73,2,000 1 10 100,4,1,-1097.6129059193834
5000,model1,smc,n2,73,2,000 1 10 100,4,2,-1118.1710798614654
5000,model1,smc,n1,74,0,0 1,2,0,-831.406674556742
5000,model1,smc,n1,74,0,0 1,2,1,-827.5109702026192
5000,model1,smc,n1,74,0,0 1,2,2,-835.0837640380785
5000,model1,smc,n1,74,1,00 1 10,3,0,-443.6626506523808
5000,model1,smc,n1,74,1,00 1 10,3,1,-436.91510346567964
5000,model1,smc,n1,74,1,00 1 10,3,2,-444.0942077630457
5000,model1,smc,n1,74,2,000 1 10 100,4,0,-370.1794789632154
5000,model1,smc,n1,74,2,000 1 10 100,4,1,-375.9411862238244
5000,model1,smc,n1,74,2,000 1 10 100,4,2,-371.78511354581667
5000,model1,smc,n2,74,0,0 1,2,0,-2482.583575135728
5000,model1,smc,n2,74,0,0 1,2,1,-2525.638727151055
5000,model1,smc,n2,74,0,0 1,2,2,-2498.6677112965795
5000,model1,smc,n2,74,1,00 1 10,3,0,-1326.3660504612324
5000,model1,smc,n2,74,1,00 1 10,3,1,-1350.44525736159
5000,model1,smc,n2,74,1,00 1 10,3,2,-1335.4403998782127
5000,model1,smc,n2,74,2,000 1 10 100,4,0,-1103.1253115767056
5000,model1,smc,n2,74,2,000 1 10 100,4,1,-1131.9758670880053
5000,model1,smc,n2,74,2,000 1 10 100,4,2,-1116.491804993673
5000,model1,smc,n1,75,0,0 1,2,0,-849.4586132195215
5000,model1,smc,n1,75,0,0 1,2,1,-871.5463882655276
5000,model1,smc,n1,75,0,0 1,2,2,-841.713600946863
5000,model1,smc,n1,75,1,00 1 10,3,0,-447.419712662085
5000,model1,smc,n1,75,1,00 1 10,3,1,-463.82396146821486
5000,model1,smc,n1,75,1,00 1 10,3,2,-448.62883278069205
5000,model1,smc,n1,75,2,000 1 10 100,4,0,-386.38963326409527
5000,model1,smc,n1,75,2,000 1 10 100,4,1,-383.95021041666774
5000,model1,smc,n1,75,2,000 1 10 100,4,2,-380.6244555016196
5000,model1,smc,n2,75,0,0 1,2,0,-2464.8250199577355
5000,model1,smc,n2,75,0,0 1,2,1,-2527.353253023658
5000,model1,smc,n2,75,0,0 1,2,2,-2493.200947005509
5000,model1,smc,n2,75,1,00 1 10,3,0,-1307.3188890725046
5000,model1,smc,n2,75,1,00 1 10,3,1,-1345.8389068647693
5000,model1,smc,n2,75,1,00 1 10,3,2,-1333.1289236321434
5000,model1,smc,n2,75,2,000 1 10 100,4,0,-1106.4917601112202
5000,model1,smc,n2,75,2,000 1 10 100,4,1,-1130.159327437451
5000,model1,smc,n2,75,2,000 1 10 100,4,2,-1108.920644396586
5000,model1,smc,n1,76,0,0 1,2,0,-834.7722370401164
5000,model1,smc,n1,76,0,0 1,2,1,-816.8934075927942
5000,model1,smc,n1,76,0,0 1,2,2,-862.9398453471633
5000,model1,smc,n1,76,1,00 1 10,3,0,-445.963712752921
5000,model1,smc,n1,76,1,00 1 10,3,1,-440.16388647824124
5000,model1,smc,n1,76,1,00 1 10,3,2,-466.7046993931834
5000,model1,smc,n1,76,2,000 1 10 100,4,0,-370.17705604626644
5000,model1,smc,n1,76,2,000 1 10 100,4,1,-356.05220169396915
5000,model1,smc,n1,76,2,000 1 10 100,4,2,-384.34054366372834
5000,model1,smc,n2,76,0,0 1,2,0,-2539.170952973741
5000,model1,smc,n2,76,0,0 1,2,1,-2480.1230149929493
5000,model1,smc,n2,76,0,0 1,2,2,-2594.429360560074
5000,model1,smc,n2,76,1,00 1 10,3,0,-1366.1143275379702
5000,model1,smc,n2,76,1,00 1 10,3,1,-1339.9562328847073
5000,model1,smc,n2,76,1,00 1 10,3,2,-1411.5274976328865
5000,model1,smc,n2,76,2,000 1 10 100,4,0,-1132.6870295483868
5000,model1,smc,n2,76,2,000 1 10 100,4,1,-1070.2718037814725
5000,model1,smc,n2,76,2,000 1 10 100,4,2,-1138.4594455161873
5000,model1,smc,n1,77,0,0 1,2,0,-803.316428461901
5000,model1,smc,n1,77,0,0 1,2,1,-842.8883199713812
5000,model1,smc,n1,77,0,0 1,2,2,-874.2482836816114
5000,model1,smc,n1,77,1,00 1 10,3,0,-430.765485546698
5000,model1,smc,n1,77,1,00 1 10,3,1,-451.115519469832
5000,model1,smc,n1,77,1,00 1 10,3,2,-472.2171156215071
5000,model1,smc,n1,77,2,000 1 10 100,4,0,-359.6447101893425
5000,model1,smc,n1,77,2,000 1 10 100,4,1,-369.9329424192478
5000,model1,smc,n1,77,2,000 1 10 100,4,2,-384.73923624937987
5000,model1,smc,n2,77,0,0 1,2,0,-2450.6441614037717
5000,model1,smc,n2,77,0,0 1,2,1,-2525.5559327185993
5000,model1,smc,n2,77,0,0 1,2,2,-2531.6856513102316
5000,model1,smc,n2,77,1,00 1 10,3,0,-1317.5478019843354
5000,model1,smc,n2,77,1,00 1 10,3,1,-1365.3220379268378
5000,model1,smc,n2,77,1,00 1 10,3,2,-1347.4030618550287
5000,model1,smc,n2,77,2,000 1 10 100,4,0,-1076.324621577513
5000,model1,smc,n2,77,2,000 1 10 100,4,1,-1105.135154945354
5000,model1,smc,n2,77,2,000 1 10 100,4,2,-1132.9915019398727
5000,model1,smc,n1,78,0,0 1,2,0,-829.8216995699734
5000,model1,smc,n1,78,0,0 1,2,1,-811.4277255607897
5000,model1,smc,n1,78,0,0 1,2,2,-829.0027524530137
5000,model1,smc,n1,78,1,00 1 10,3,0,-437.03554703346094
5000,model1,smc,n1,78,1,00 1 10,3,1,-434.1404103287532
5000,model1,smc,n1,78,1,00 1 10,3,2,-445.31440758229996
5000,model1,smc,n1,78,2,000 1 10 100,4,0,-376.18190284886117
5000,model1,smc,n1,78,2,000 1 10 100,4,1,-358.5836827102883
5000,model1,smc,n1,78,2,000 1 10 100,4,2,-365.09718249442216
5000,model1,smc,n2,78,0,0 1,2,0,-2494.7334004685044
5000,model1,smc,n2,78,0,0 1,2,1,-2445.2142429159744
5000,model1,smc,n2,78,0,0 1,2,2,-2451.5301067272767
5000,model1,smc,n2,78,1,00 1 10,3,0,-1323.530704581096
5000,model1,smc,n2,78,1,00 1 10,3,1,-1301.51424260077
5000,model1,smc,n2,78,1,00 1 10,3,2,-1311.1941881091102
5000,model1,smc,n2,78,2,000 1 10 100,4,0,-1110.9783798522321
5000,model1,smc,n2,78,2,000 1 10 100,4,1,-1090.0341177889352
5000,model1,smc,n2,78,2,000 1 10 100,4,2,-1086.6972436136728
5000,model1,smc,n1,79,0,0 1,2,0,-831.0871946082916
5000,model1,smc,n1,79,0,0 1,2,1,-795.422724878297
5000,model1,smc,n1,79,0,0 1,2,2,-882.6113224929027
5000,model1,smc,n1,79,1,00 1 10,3,0,-448.08221027849856
5000,model1,smc,n1,79,1,00 1 10,3,1,-422.34096754160373
5000,model1,smc,n1,79,1,00 1 10,3,2,-476.3066869323454
5000,model1,smc,n1,79,2,000 1 10 100,4,0,-357.86098325814726
5000,model1,smc,n1,79,2,000 1 10 100,4,1,-356.1865692511388
5000,model1,smc,n1,79,2,000 1 10 100,4,2,-391.0987573585101
5000,model1,smc,n2,79,0,0 1,2,0,-2507.137368692851
5000,model1,smc,n2,79,0,0 1,2,1,-2499.5483330636707
5000,model1,smc,n2,79,0,0 1,2,2,-2555.663654620179
5000,model1,smc,n2,79,1,00 1 10,3,0,-1351.5532950677439
5000,model1,smc,n2,79,1,00 1 10,3,1,-1342.88118741575
5000,model1,smc,n2,79,1,00 1 10,3,2,-1375.7454386241225
5000,model1,smc,n2,79,2,000 1 10 100,4,0,-1099.4586990051494
5000,model1,smc,n2,79,2,000 1 10 100,4,1,-1094.8780518918547
5000,model1,smc,n2,79,2,000 1 10 100,4,2,-1139.0800620468733
5000,model1,smc,n1,80,0,0 1,2,0,-858.2682289636488
5000,model1,smc,n1,80,0,0 1,2,1,-811.4277255607897
5000,model1,smc,n1,80,0,0 1,2,2,-883.2646821027188
5000,model1,smc,n1,80,1,00 1 10,3,0,-457.1167399488068
5000,model1,smc,n1,80,1,00 1 10,3,1,-435.59249091267696
5000,model1,smc,n1,80,1,00 1 10,3,2,-477.2492552072325
5000,model1,smc,n1,80,2,000 1 10 100,4,0,-373.8834666613776
5000,model1,smc,n1,80,2,000 1 10 100,4,1,-349.0227088048093
5000,model1,smc,n1,80,2,000 1 10 100,4,2,-383.6755969132196
5000,model1,smc,n2,80,0,0 1,2,0,-2527.571887002896
5000,model1,smc,n2,80,0,0 1,2,1,-2501.1892094890136
5000,model1,smc,n2,80,0,0 1,2,2,-2595.061900740454
5000,model1,smc,n2,80,1,00 1 10,3,0,-1346.574215518958
5000,model1,smc,n2,80,1,00 1 10,3,1,-1345.3254422166624
5000,model1,smc,n2,80,1,00 1 10,3,2,-1398.7439040031586
5000,model1,smc,n2,80,2,000 1 10 100,4,0,-1119.0300321500588
5000,model1,smc,n2,80,2,000 1 10 100,4,1,-1098.684969092274
5000,model1,smc,n2,80,2,000 1 10 100,4,2,-1140.83093866407
5000,model1,smc,n1,81,0,0 1,2,0,-747.1728404851178
5000,model1,smc,n1,81,0,0 1,2,1,-822.2083468709893
5000,model1,smc,n1,81,0,0 1,2,2,-835.3159190890037
5000,model1,smc,n1,81,1,00 1 10,3,0,-394.0156694098014
5000,model1,smc,n1,81,1,00 1 10,3,1,-435.5781776403643
5000,model1,smc,n1,81,1,00 1 10,3,2,-448.4145653854332
5000,model1,smc,n1,81,2,000 1 10 100,4,0,-334.331426700041
5000,model1,smc,n1,81,2,000 1 10 100,4,1,-367.74038112977973
5000,model1,smc,n1,81,2,000 1 10 100,4,2,-373.85013504578774
5000,model1,smc,n2,81,0,0 1,2,0,-2450.0980551713187
5000,model1,smc,n2,81,0,0 1,2,1,-2488.725796401852
5000,model1,smc,n2,81,0,0 1,2,2,-2410.978159427529
5000,model1,smc,n2,81,1,00 1 10,3,0,-1304.6994127418811
5000,model1,smc,n2,81,1,00 1 10,3,1,-1324.1310899001196
5000,model1,smc,n2,81,1,00 1 10,3,2,-1289.6334081043433
5000,model1,smc,n2,81,2,000 1 10 100,4,0,-1094.9907935582767
5000,model1,smc,n2,81,2,000 1 10 100,4,1,-1112.6106069774632
5000,model1,smc,n2,81,2,000 1 10 100,4,2,-1065.0442140998546
5000,model1,smc,n1,82,0,0 1,2,0,-854.4247340920394
5000,model1,smc,n1,82,0,0 1,2,1,-841.8260060521104
5000,model1,smc,n1,82,0,0 1,2,2,-865.5318489385629
5000,model1,smc,n1,82,1,00 1 10,3,0,-461.48847689025536
5000,model1,smc,n1,82,1,00 1 10,3,1,-451.9039354577155
5000,model1,smc,n1,82,1,00 1 10,3,2,-461.72802489091526
5000,model1,smc,n1,82,2,000 1 10 100,4,0,-371.1728896250543
5000,model1,smc,n1,82,2,000 1 10 100,4,1,-369.0215061585611
5000,model1,smc,n1,82,2,000 1 10 100,4,2,-388.55459294197897
5000,model1,smc,n2,82,0,0 1,2,0,-2537.4271362846093
5000,model1,smc,n2,82,0,0 1,2,1,-2522.003874777538
5000,model1,smc,n2,82,0,0 1,2,2,-2538.3147970688915
5000,model1,smc,n2,82,1,00 1 10,3,0,-1362.261517554781
5000,model1,smc,n2,82,1,00 1 10,3,1,-1359.0852783500452
5000,model1,smc,n2,82,1,00 1 10,3,2,-1344.7442753765888
5000,model1,smc,n2,82,2,000 1 10 100,4,0,-1116.5761962837319
5000,model1,smc,n2,82,2,000 1 10 100,4,1,-1105.990370566443
5000,model1,smc,n2,82,2,000 1 10 100,4,2,-1141.20161961392
5000,model1,smc,n1,83,0,0 1,2,0,-847.9827858976944
5000,model1,smc,n1,83,0,0 1,2,1,-818.4212074472161
5000,model1,smc,n1,83,0,0 1,2,2,-807.033908397319
5000,model1,smc,n1,83,1,00 1 10,3,0,-454.071510979865
5000,model1,smc,n1,83,1,00 1 10,3,1,-436.8972107866538
5000,model1,smc,n1,83,1,00 1 10,3,2,-431.80206930856497
5000,model1,smc,n1,83,2,000 1 10 100,4,0,-374.1476119606386
5000,model1,smc,n1,83,2,000 1 10 100,4,1,-365.52112839186367
5000,model1,smc,n1,83,2,000 1 10 100,4,2,-348.37326948719743
5000,model1,smc,n2,83,0,0 1,2,0,-2502.146699386659
5000,model1,smc,n2,83,0,0 1,2,1,-2521.3091129802406
5000,model1,smc,n2,83,0,0 1,2,2,-2543.452539428262
5000,model1,smc,n2,83,1,00 1 10,3,0,-1340.932131481189
5000,model1,smc,n2,83,1,00 1 10,3,1,-1349.8582694690492
5000,model1,smc,n2,83,1,00 1 10,3,2,-1367.2878623393258
5000,model1,smc,n2,83,2,000 1 10 100,4,0,-1092.442780649991
5000,model1,smc,n2,83,2,000 1 10 100,4,1,-1108.5321587293977
5000,model1,smc,n2,83,2,000 1 10 100,4,2,-1103.070909825139
5000,model1,smc,n1,84,0,0 1,2,0,-844.0429433719638
5000,model1,smc,n1,84,0,0 1,2,1,-823.866030826267
5000,model1,smc,n1,84,0,0 1,2,2,-885.1092510526698
5000,model1,smc,n1,84,1,00 1 10,3,0,-450.4556367090006
5000,model1,smc,n1,84,1,00 1 10,3,1,-439.22532274271805
5000,model1,smc,n1,84,1,00 1 10,3,2,-469.2725748526449
5000,model1,smc,n1,84,2,000 1 10 100,4,0,-374.38687536974044
5000,model1,smc,n1,84,2,000 1 10 100,4,1,-364.50632916388605
5000,model1,smc,n1,84,2,000 1 10 100,4,2,-393.58885035430217
5000,model1,smc,n2,84,0,0 1,2,0,-2506.2748786472293
5000,model1,smc,n2,84,0,0 1,2,1,-2468.7502641607266
5000,model1,smc,n2,84,0,0 1,2,2,-2578.937218219843
5000,model1,smc,n2,84,1,00 1 10,3,0,-1341.1420009204005
5000,model1,smc,n2,84,1,00 1 10,3,1,-1318.913268099333
5000,model1,smc,n2,84,1,00 1 10,3,2,-1376.489625748974
5000,model1,smc,n2,84,2,000 1 10 100,4,0,-1106.089247750436
5000,model1,smc,n2,84,2,000 1 10 100,4,1,-1079.9899175680684
5000,model1,smc,n2,84,2,000 1 10 100,4,2,-1142.9243490932959
5000,model1,smc,n1,85,0,0 1,2,0,-881.316373776237
5000,model1,smc,n1,85,0,0 1,2,1,-876.6559940902869
5000,model1,smc,n1,85,0,0 1,2,2,-864.881877645419
5000,model1,smc,n1,85,1,00 1 10,3,0,-477.0404386110439
5000,model1,smc,n1,85,1,00 1 10,3,1,-469.4329926226718
5000,model1,smc,n1,85,1,00 1 10,3,2,-466.5782099451052
5000,model1,smc,n2,85,0,0 1,2,0,-2573.1386575272263
5000,model1,smc,n2,85,0,0 1,2,1,-2548.260792836132
5000,model1,smc,n2,85,0,0 1,2,2,-2610.4730484845563
5000,model1,smc,n2,85,1,00 1 10,3,0,-1393.0718263233048
5000,model1,smc,n2,85,1,00 1 10,3,1,-1375.552649195819
5000,model1,smc,n2,85,1,00 1 10,3,2,-1405.5487210073886
5000,model1,smc,n1,86,0,0 1,2,0,-853.3989160881557
5000,model1,smc,n1,86,0,0 1,2,1,-851.056290407033
5000,model1,smc,n1,86,0,0 1,2,2,-852.6346825911289
5000,model1,smc,n1,86,1,00 1 10,3,0,-459.48674288776584
5000,model1,smc,n1,86,1,00 1 10,3,1,-459.13663013573023
5000,model1,smc,n1,86,1,00 1 10,3,2,-464.13441080978487
5000,model1,smc,n1,86,2,000 1 10 100,4,0,-379.5658292892565
5000,model1,smc,n1,86,2,000 1 10 100,4,1,-367.3648094878847
5000,model1,smc,n1,86,2,000 1 10 100,4,2,-376.7877131267017
5000,model1,smc,n2,86,0,0 1,2,0,-2537.6710936714676
5000,model1,smc,n2,86,0,0 1,2,1,-2556.371915792819
5000,model1,smc,n2,86,0,0 1,2,2,-2578.2004260546255
5000,model1,smc,n2,86,1,00 1 10,3,0,-1369.461065695999
5000,model1,smc,n2,86,1,00 1 10,3,1,-1373.037462643566
5000,model1,smc,n2,86,1,00 1 10,3,2,-1397.906307110018
5000,model1,smc,n2,86,2,000 1 10 100,4,0,-1114.6341314258018
5000,model1,smc,n2,86,2,000 1 10 100,4,1,-1129.6858373923926
5000,model1,smc,n2,86,2,000 1 10 100,4,2,-1132.9156640414449
5000,model1,smc,n1,87,0,0 1,2,0,-859.5257948132781
5000,model1,smc,n1,87,0,0 1,2,1,-856.5216686886815
5000,model1,smc,n1,87,0,0 1,2,2,-837.1244335345232
5000,model1,smc,n1,87,1,00 1 10,3,0,-465.37001502708756
5000,model1,smc,n1,87,1,00 1 10,3,1,-460.5974340198389
5000,model1,smc,n1,87,1,00 1 10,3,2,-452.22112198233503
5000,model1,smc,n1,87,2,000 1 10 100,4,0,-366.96759421055225
5000,model1,smc,n1,87,2,000 1 10 100,4,1,-387.06844044960087
5000,model1,smc,n1,87,2,000 1 10 100,4,2,-356.9595536979258
5000,model1,smc,n2,87,0,0 1,2,0,-2525.7853034796444
5000,model1,smc,n2,87,0,0 1,2,1,-2574.4954720960727
5000,model1,smc,n2,87,0,0 1,2,2,-2570.2488798328704
5000,model1,smc,n2,87,1,00 1 10,3,0,-1362.937141894097
5000,model1,smc,n2,87,1,00 1 10,3,1,-1390.1348845830323
5000,model1,smc,n2,87,1,00 1 10,3,2,-1395.537049222612
5000,model1,smc,n2,87,2,000 1 10 100,4,0,-1104.6968225995872
5000,model1,smc,n2,87,2,000 1 10 100,4,1,-1142.4844190301023
5000,model1,smc,n2,87,2,000 1 10 100,4,2,-1113.9602826237754
5000,model1,smc,n1,88,0,0 1,2,0,-843.2046841877337
5000,model1,smc,n1,88,0,0 1,2,1,-825.7934391886038
5000,model1,smc,n1,88,0,0 1,2,2,-815.2344812409623
5000,model1,smc,n1,88,1,00 1 10,3,0,-446.1680559736938
5000,model1,smc,n1,88,1,00 1 10,3,1,-444.6917083765559
5000,model1,smc,n1,88,1,00 1 10,3,2,-439.2180892388294
5000,model1,smc,n1,88,2,000 1 10 100,4,0,-384.1414451954342
5000,model1,smc,n1,88,2,000 1 10 100,4,1,-355.10964470317236
5000,model1,smc,n1,88,2,000 1 10 100,4,2,-361.6780880254778
5000,model1,smc,n2,88,0,0 1,2,0,-2532.32391454818
5000,model1,smc,n2,88,0,0 1,2,1,-2505.049808434056
5000,model1,smc,n2,88,0,0 1,2,2,-2463.3501218550623
5000,model1,smc,n2,88,1,00 1 10,3,0,-1365.7442660446031
5000,model1,smc,n2,88,1,00 1 10,3,1,-1356.7637341494162
5000,model1,smc,n2,88,1,00 1 10,3,2,-1327.4796228129098
5000,model1,smc,n2,88,2,000 1 10 100,4,0,-1125.3348991656203
5000,model1,smc,n2,88,2,000 1 10 100,4,1,-1086.502887757252
5000,model1,smc,n2,88,2,000 1 10 100,4,2,-1079.5576378185228
5000,model1,smc,n1,89,0,0 1,2,0,-865.5318489385629
5000,model1,smc,n1,89,0,0 1,2,1,-861.9965770501549
5000,model1,smc,n1,89,0,0 1,2,2,-865.1586837103166
5000,model1,smc,n1,89,1,00 1 10,3,0,-462.75595292090526
5000,model1,smc,n1,89,1,00 1 10,3,1,-458.04177205797373
5000,model1,smc,n1,89,1,00 1 10,3,2,-453.8038739376378
5000,model1,smc,n1,89,2,000 1 10 100,4,0,-385.042220742309
5000,model1,smc,n1,89,2,000 1 10 100,4,1,-385.86484562805845
5000,model1,smc,n1,89,2,000 1 10 100,4,2,-392.5781438855498
5000,model1,smc,n2,89,0,0 1,2,0,-2591.801871606991
5000,model1,smc,n2,89,0,0 1,2,1,-2552.0638824029884
5000,model1,smc,n2,89,0,0 1,2,2,-2568.8688443540777
5000,model1,smc,n2,89,1,00 1 10,3,0,-1393.0971219661099
5000,model1,smc,n2,89,1,00 1 10,3,1,-1362.012862078648
5000,model1,smc,n2,89,1,00 1 10,3,2,-1381.922391695066
5000,model1,smc,n2,89,2,000 1 10 100,4,0,-1138.980035537827
5000,model1,smc,n2,89,2,000 1 10 100,4,1,-1132.2549671484178
5000,model1,smc,n2,89,2,000 1 10 100,4,2,-1145.1972109950136
5000,model1,smc,n1,90,0,0 1,2,0,-852.4377029112501
5000,model1,smc,n1,90,0,0 1,2,1,-845.321774556096
5000,model1,smc,n1,90,0,0 1,2,2,-863.458466558235
5000,model1,smc,n1,90,1,00 1 10,3,0,-453.8570712716121
5000,model1,smc,n1,90,1,00 1 10,3,1,-455.05819356655445
5000,model1,smc,n1,90,1,00 1 10,3,2,-464.7554802962251
5000,model1,smc,n1,90,2,000 1 10 100,4,0,-377.22915189783856
5000,model1,smc,n1,90,2,000 1 10 100,4,1,-378.0179930093439
5000,model1,smc,n1,90,2,000 1 10 100,4,2,-380.0069873351482
5000,model1,smc,n2,90,0,0 1,2,0,-2480.1581710626588
5000,model1,smc,n2,90,0,0 1,2,1,-2544.2512308734135
5000,model1,smc,n2,90,0,0 1,2,2,-2518.482863905828
5000,model1,smc,n2,90,1,00 1 10,3,0,-1325.8535895249481
5000,model1,smc,n2,90,1,00 1 10,3,1,-1370.2038841780843
5000,model1,smc,n2,90,1,00 1 10,3,2,-1359.6164442147335
5000,model1,smc,n2,90,2,000 1 10 100,4,0,-1102.732035659395
5000,model1,smc,n2,90,2,000 1 10 100,4,1,-1124.6268912978314
5000,model1,smc,n2,90,2,000 1 10 100,4,2,-1090.7476396029765
5000,model1,smc,n1,91,0,0 1,2,0,-824.1632324340528
5000,model1,smc,n1,91,0,0 1,2,1,-834.6350204655612
5000,model1,smc,n1,91,0,0 1,2,2,-819.343965553355
5000,model1,smc,n1,91,1,00 1 10,3,0,-436.7286861579816
5000,model1,smc,n1,91,1,00 1 10,3,1,-453.6188959467888
5000,model1,smc,n1,91,1,00 1 10,3,2,-443.9060881262161
5000,model1,smc,n2,91,0,0 1,2,0,-2479.136008058532
5000,model1,smc,n2,91,0,0 1,2,1,-2473.492263471697
5000,model1,smc,n2,91,0,0 1,2,2,-2479.4908655070576
5000,model1,smc,n2,91,1,00 1 10,3,0,-1324.8832749144958
5000,model1,smc,n2,91,1,00 1 10,3,1,-1339.5859718050306
5000,model1,smc,n2,91,1,00 1 10,3,2,-1341.7950975815936
5000,model1,smc,n1,92,0,0 1,2,0,-855.0013961120976
5000,model1,smc,n1,92,0,0 1,2,1,-804.852908284932
5000,model1,smc,n1,92,0,0 1,2,2,-848.4359031230817
5000,model1,smc,n1,92,1,00 1 10,3,0,-458.6082438405625
5000,model1,smc,n1,92,1,00 1 10,3,1,-427.1216883587984
5000,model1,smc,n1,92,1,00 1 10,3,2,-451.100423109772
5000,model1,smc,n2,92,0,0 1,2,0,-2481.576642560277
5000,model1,smc,n2,92,0,0 1,2,1,-2482.4813810653186
5000,model1,smc,n2,92,0,0 1,2,2,-2468.3065158428267
5000,model1,smc,n2,92,1,00 1 10,3,0,-1324.6613035689006
5000,model1,smc,n2,92,1,00 1 10,3,1,-1326.4188256212642
5000,model1,smc,n2,92,1,00 1 10,3,2,-1308.2145022819327
5000,model1,smc,n1,93,0,0 1,2,0,-832.019572387073
5000,model1,smc,n1,93,0,0 1,2,1,-839.2833155616963
5000,model1,smc,n1,93,0,0 1,2,2,-835.6430040359357
5000,model1,smc,n1,93,1,00 1 10,3,0,-440.0000497231727
5000,model1,smc,n1,93,1,00 1 10,3,1,-448.8165855430359
5000,model1,smc,n1,93,1,00 1 10,3,2,-449.1458619069391
5000,model1,smc,n1,93,2,000 1 10 100,4,0,-370.47678114034227
5000,model1,smc,n1,93,2,000 1 10 100,4,1,-362.2034539078358
5000,model1,smc,n1,93,2,000 1 10 100,4,2,-363.6543617775387
5000,model1,smc,n2,93,0,0 1,2,0,-2547.199137584691
5000,model1,smc,n2,93,0,0 1,2,1,-2551.6985760491493
5000,model1,smc,n2,93,0,0 1,2,2,-2547.199137584691
5000,model1,smc,n2,93,1,00 1 10,3,0,-1348.076815169848
5000,model1,smc,n2,93,1,00 1 10,3,1,-1359.2758787131152
5000,model1,smc,n2,93,1,00 1 10,3,2,-1351.3485391355348
5000,model1,smc,n2,93,2,000 1 10 100,4,0,-1142.6767840058822
5000,model1,smc,n2,93,2,000 1 10 100,4,1,-1131.5068637699208
5000,model1,smc,n2,93,2,000 1 10 100,4,2,-1130.1965411601373
5000,model1,smc,n1,94,0,0 1,2,0,-833.8986353261021
5000,model1,smc,n1,94,0,0 1,2,1,-817.4778346472266
5000,model1,smc,n1,94,0,0 1,2,2,-848.3241658076948
