model_name,sample_idx,method,tree_idx,tree,num_contexts,likelihood,opt
model1, 26,SeqROCTM, 2, 000000 100000 10000 1000 000100 100100 10100 000010 100010 10010 1010 1 , 12, -3434.6727, 0
model1, 26,SeqROCTM, 3, 00000 10000 1000 000100 100100 10100 000010 100010 10010 1010 1 , 11, -3434.7187, 0
model1, 26,SeqROCTM, 4, 0000 1000 000100 100100 10100 000010 100010 10010 1010 1 , 10, -3434.7967, 0
model1, 26,SeqROCTM, 5, 0000 1000 000100 100100 10100 00010 10010 1010 1 , 9, -3434.8947, 0
model1, 26,SeqROCTM, 6, 0000 1000 000100 100100 10100 0010 1010 1 , 8, -3435.0107, 0
model1, 26,SeqROCTM, 7, 0000 1000 000100 100100 10100 10 1 , 7, -3436.3263, 0
model1, 26,SeqROCTM, 8, 0000 1000 100 10 1 , 5, -3437.3456, 0
model1, 26,SeqROCTM, 9, 000 100 10 1 , 4, -3437.7786, 0
model1, 26,SeqROCTM, 10, 00 10 1 , 3, -3439.1407, 1
model1, 26,SeqROCTM, 11, 0 1 , 2, -3460.4337, 0
model1, 26,SeqROCTM, 12, , 0, -6796.3824, 0
model1, 27,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3366.7499, 0
model1, 27,SeqROCTM, 1, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 1010 1 , 13, -3366.8043, 0
model1, 27,SeqROCTM, 2, 000000 100000 10000 1000 000100 100100 10100 000010 100010 10010 1010 1 , 12, -3366.8702, 0
model1, 27,SeqROCTM, 3, 000000 100000 10000 1000 000100 100100 10100 0010 1010 1 , 10, -3367.123, 0
model1, 27,SeqROCTM, 4, 000000 100000 10000 1000 000100 100100 10100 10 1 , 9, -3368.4827, 0
model1, 27,SeqROCTM, 5, 0000 1000 000100 100100 10100 10 1 , 7, -3368.8864, 0
model1, 27,SeqROCTM, 6, 0000 1000 100 10 1 , 5, -3370.4384, 0
model1, 27,SeqROCTM, 7, 00 10 1 , 3, -3373.3002, 1
model1, 27,SeqROCTM, 8, 0 1 , 2, -3405.8904, 0
model1, 27,SeqROCTM, 9, , 0, -6804.5287, 0
model1, 28,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3374.1113, 0
model1, 28,SeqROCTM, 1, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 1010 1 , 13, -3374.1141, 0
model1, 28,SeqROCTM, 2, 000000 100000 10000 001000 101000 000100 100100 10100 00010 10010 1010 1 , 12, -3374.4969, 0
model1, 28,SeqROCTM, 3, 00000 10000 001000 101000 000100 100100 10100 00010 10010 1010 1 , 11, -3374.5507, 0
model1, 28,SeqROCTM, 4, 00000 10000 001000 101000 000100 100100 10100 10 1 , 9, -3374.6789, 0
model1, 28,SeqROCTM, 5, 00000 10000 1000 000100 100100 10100 10 1 , 8, -3374.8381, 0
model1, 28,SeqROCTM, 6, 000 000100 100100 10100 10 1 , 6, -3375.6433, 0
model1, 28,SeqROCTM, 7, 000 100 10 1 , 4, -3377.97, 1
model1, 28,SeqROCTM, 8, 00 10 1 , 3, -3382.5774, 0
model1, 28,SeqROCTM, 9, 0 1 , 2, -3395.8344, 0
model1, 28,SeqROCTM, 10, , 0, -6805.8083, 0
model1, 29,SeqROCTM, 0, 00000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 13, -3397.0106, 0
model1, 29,SeqROCTM, 1, 00000 10000 001000 101000 000100 100100 10100 000010 100010 10010 1010 1 , 12, -3397.0112, 0
model1, 29,SeqROCTM, 2, 00000 10000 001000 101000 000100 100100 10100 00010 10010 1010 1 , 11, -3397.0267, 0
model1, 29,SeqROCTM, 3, 00000 10000 1000 000100 100100 10100 00010 10010 1010 1 , 10, -3397.0536, 0
model1, 29,SeqROCTM, 4, 0000 1000 000100 100100 10100 00010 10010 1010 1 , 9, -3397.1546, 0
model1, 29,SeqROCTM, 5, 0000 1000 000100 100100 10100 10 1 , 7, -3399.0212, 0
model1, 29,SeqROCTM, 6, 000 000100 100100 10100 10 1 , 6, -3399.3894, 0
model1, 29,SeqROCTM, 7, 000 100 10 1 , 4, -3401.1066, 0
model1, 29,SeqROCTM, 8, 00 10 1 , 3, -3404.9202, 1
model1, 29,SeqROCTM, 9, 0 1 , 2, -3431.5973, 0
model1, 29,SeqROCTM, 10, , 0, -6800.6505, 0
model1, 30,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3286.0534, 0
model1, 30,SeqROCTM, 1, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 1010 1 , 13, -3286.1413, 0
model1, 30,SeqROCTM, 2, 00000 10000 001000 101000 000100 100100 10100 000010 100010 10010 1010 1 , 12, -3286.2324, 0
model1, 30,SeqROCTM, 3, 00 000010 100010 10010 1010 1 , 6, -3290.167, 0
model1, 30,SeqROCTM, 4, 00 0010 1010 1 , 4, -3292.4648, 0
model1, 30,SeqROCTM, 5, 00 10 1 , 3, -3293.9344, 1
model1, 30,SeqROCTM, 6, 0 1 , 2, -3325.0373, 0
model1, 30,SeqROCTM, 7, , 0, -6815.1962, 0
model1, 31,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3323.9075, 0
model1, 31,SeqROCTM, 1, 000000 100000 10000 001000 101000 00100 10100 000010 100010 10010 001010 101010 1 , 13, -3323.9088, 0
model1, 31,SeqROCTM, 2, 000000 100000 10000 1000 00100 10100 000010 100010 10010 001010 101010 1 , 12, -3323.9234, 0
model1, 31,SeqROCTM, 3, 000000 100000 10000 1000 100 000010 100010 10010 001010 101010 1 , 11, -3324.3599, 0
model1, 31,SeqROCTM, 4, 000000 100000 10000 1000 100 000010 100010 10010 1010 1 , 10, -3324.7224, 0
model1, 31,SeqROCTM, 5, 000000 100000 10000 1000 100 0010 1010 1 , 8, -3326.0819, 0
model1, 31,SeqROCTM, 6, 000 100 0010 1010 1 , 5, -3328.1603, 0
model1, 31,SeqROCTM, 7, 000 100 10 1 , 4, -3330.0864, 1
model1, 31,SeqROCTM, 8, 00 10 1 , 3, -3334.8725, 0
model1, 31,SeqROCTM, 9, 0 1 , 2, -3372.6277, 0
model1, 31,SeqROCTM, 10, , 0, -6808.9786, 0
model1, 32,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3381.1236, 0
model1, 32,SeqROCTM, 1, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 1010 1 , 13, -3381.1318, 0
model1, 32,SeqROCTM, 2, 00000 10000 001000 101000 000100 100100 10100 000010 100010 10010 1010 1 , 12, -3381.3113, 0
model1, 32,SeqROCTM, 3, 00000 10000 1000 000100 100100 10100 000010 100010 10010 1010 1 , 11, -3381.5403, 0
model1, 32,SeqROCTM, 4, 00000 10000 1000 00100 10100 000010 100010 10010 1010 1 , 10, -3381.8127, 0
model1, 32,SeqROCTM, 5, 0000 1000 00100 10100 000010 100010 10010 1010 1 , 9, -3382.3214, 0
model1, 32,SeqROCTM, 6, 0000 1000 00100 10100 10 1 , 6, -3384.5022, 0
model1, 32,SeqROCTM, 7, 000 00100 10100 10 1 , 5, -3386.0738, 0
model1, 32,SeqROCTM, 8, 000 100 10 1 , 4, -3387.5933, 1
model1, 32,SeqROCTM, 9, 00 10 1 , 3, -3392.0909, 0
model1, 32,SeqROCTM, 10, 0 1 , 2, -3429.6866, 0
model1, 32,SeqROCTM, 11, , 0, -6800.976, 0
model1, 33,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3406.3832, 0
model1, 33,SeqROCTM, 1, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 1010 1 , 13, -3406.3865, 0
model1, 33,SeqROCTM, 2, 000000 100000 10000 001000 101000 00100 10100 000010 100010 10010 1010 1 , 12, -3406.4847, 0
model1, 33,SeqROCTM, 3, 000000 100000 10000 001000 101000 00100 10100 10 1 , 9, -3407.4477, 0
model1, 33,SeqROCTM, 4, 00000 10000 001000 101000 00100 10100 10 1 , 8, -3407.6836, 0
model1, 33,SeqROCTM, 5, 000 00100 10100 10 1 , 5, -3410.8147, 0
model1, 33,SeqROCTM, 6, 000 100 10 1 , 4, -3412.4722, 0
model1, 33,SeqROCTM, 7, 00 10 1 , 3, -3415.9051, 1
model1, 33,SeqROCTM, 8, 0 1 , 2, -3446.233, 0
model1, 33,SeqROCTM, 9, , 0, -6798.3609, 0
model1, 34,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3322.6367, 0
model1, 34,SeqROCTM, 1, 000000 100000 10000 001000 101000 000100 100100 10100 00010 10010 001010 101010 1 , 13, -3323.0586, 0
model1, 34,SeqROCTM, 2, 00000 10000 001000 101000 000100 100100 10100 00010 10010 001010 101010 1 , 12, -3323.0816, 0
model1, 34,SeqROCTM, 3, 00000 10000 001000 101000 000100 100100 10100 00010 10010 1010 1 , 11, -3323.4435, 0
model1, 34,SeqROCTM, 4, 0000 001000 101000 000100 100100 10100 00010 10010 1010 1 , 10, -3323.8953, 0
model1, 34,SeqROCTM, 5, 0000 1000 000100 100100 10100 00010 10010 1010 1 , 9, -3324.5621, 0
model1, 34,SeqROCTM, 6, 0000 1000 000100 100100 10100 10 1 , 7, -3325.9775, 0
model1, 34,SeqROCTM, 7, 00 10 1 , 3, -3331.2959, 1
model1, 34,SeqROCTM, 8, 0 1 , 2, -3360.0842, 0
model1, 34,SeqROCTM, 9, , 0, -6810.5484, 0
model1, 35,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3392.2167, 0
model1, 35,SeqROCTM, 1, 000000 100000 10000 001000 101000 00100 10100 000010 100010 10010 001010 101010 1 , 13, -3392.219, 0
model1, 35,SeqROCTM, 2, 000000 100000 10000 001000 101000 00100 10100 000010 100010 10010 1010 1 , 12, -3392.2634, 0
model1, 35,SeqROCTM, 3, 000000 100000 10000 001000 101000 00100 10100 10 1 , 9, -3392.7965, 0
model1, 35,SeqROCTM, 4, 0000 001000 101000 00100 10100 10 1 , 7, -3393.6176, 0
model1, 35,SeqROCTM, 5, 000 00100 10100 10 1 , 5, -3395.256, 0
model1, 35,SeqROCTM, 6, 00 10 1 , 3, -3398.3818, 1
model1, 35,SeqROCTM, 7, 0 1 , 2, -3420.7159, 0
model1, 35,SeqROCTM, 8, , 0, -6802.2736, 0
model1, 36,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3324.4549, 0
model1, 36,SeqROCTM, 1, 000000 100000 10000 001000 101000 000100 100100 10100 00010 10010 001010 101010 1 , 13, -3324.4557, 0
model1, 36,SeqROCTM, 2, 000000 100000 10000 001000 101000 000100 100100 10100 0010 001010 101010 1 , 12, -3324.5755, 0
model1, 36,SeqROCTM, 3, 000000 100000 10000 001000 101000 000100 100100 10100 10 1 , 10, -3326.1355, 0
model1, 36,SeqROCTM, 4, 000 000100 100100 10100 10 1 , 6, -3328.2186, 0
model1, 36,SeqROCTM, 5, 00 10 1 , 3, -3333.0174, 1
model1, 36,SeqROCTM, 6, 0 1 , 2, -3369.3292, 0
model1, 36,SeqROCTM, 7, , 0, -6809.6078, 0
model1, 37,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3459.9647, 0
model1, 37,SeqROCTM, 1, 000000 100000 10000 001000 101000 00100 10100 000010 100010 10010 001010 101010 1 , 13, -3460.0148, 0
model1, 37,SeqROCTM, 2, 0000 001000 101000 00100 10100 000010 100010 10010 001010 101010 1 , 11, -3460.1729, 0
model1, 37,SeqROCTM, 3, 000 00100 10100 000010 100010 10010 001010 101010 1 , 9, -3460.6355, 0
model1, 37,SeqROCTM, 4, 000 00100 10100 00010 10010 001010 101010 1 , 8, -3460.722, 0
model1, 37,SeqROCTM, 5, 000 100 00010 10010 001010 101010 1 , 7, -3462.4079, 0
model1, 37,SeqROCTM, 6, 000 100 0010 001010 101010 1 , 6, -3462.6266, 0
model1, 37,SeqROCTM, 7, 000 100 10 1 , 4, -3466.9978, 0
model1, 37,SeqROCTM, 8, 00 10 1 , 3, -3468.6547, 1
model1, 37,SeqROCTM, 9, 0 1 , 2, -3491.0146, 0
model1, 37,SeqROCTM, 10, , 0, -6791.7083, 0
model1, 38,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3387.5933, 0
model1, 38,SeqROCTM, 1, 000000 100000 10000 001000 101000 000100 100100 10100 00010 10010 001010 101010 1 , 13, -3387.71, 0
model1, 38,SeqROCTM, 2, 000000 100000 10000 001000 101000 00100 10100 00010 10010 001010 101010 1 , 12, -3387.8826, 0
model1, 38,SeqROCTM, 3, 000000 100000 10000 001000 101000 100 00010 10010 001010 101010 1 , 11, -3388.0956, 0
model1, 38,SeqROCTM, 4, 0000 001000 101000 100 00010 10010 001010 101010 1 , 9, -3390.4091, 0
model1, 38,SeqROCTM, 5, 0000 001000 101000 100 0010 001010 101010 1 , 8, -3390.9646, 0
model1, 38,SeqROCTM, 6, 0000 1000 100 0010 001010 101010 1 , 7, -3391.6101, 0
model1, 38,SeqROCTM, 7, 000 100 0010 001010 101010 1 , 6, -3393.7769, 0
model1, 38,SeqROCTM, 8, 000 100 0010 1010 1 , 5, -3394.9939, 0
model1, 38,SeqROCTM, 9, 000 100 10 1 , 4, -3396.6804, 1
model1, 38,SeqROCTM, 10, 00 10 1 , 3, -3404.1138, 0
model1, 38,SeqROCTM, 11, 0 1 , 2, -3435.1095, 0
model1, 38,SeqROCTM, 12, , 0, -6799.9984, 0
model1, 39,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3352.1554, 0
model1, 39,SeqROCTM, 1, 000000 100000 10000 1000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 13, -3352.1775, 0
model1, 39,SeqROCTM, 2, 0000 1000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 11, -3352.6269, 0
model1, 39,SeqROCTM, 3, 0000 1000 000100 100100 10100 000010 100010 10010 1010 1 , 10, -3352.9582, 0
model1, 39,SeqROCTM, 4, 0000 1000 000100 100100 10100 10 1 , 7, -3355.307, 0
model1, 39,SeqROCTM, 5, 0000 1000 100 10 1 , 5, -3357.0452, 0
model1, 39,SeqROCTM, 6, 000 100 10 1 , 4, -3358.3997, 1
model1, 39,SeqROCTM, 7, 00 10 1 , 3, -3359.9791, 0
model1, 39,SeqROCTM, 8, 0 1 , 2, -3374.9282, 0
model1, 39,SeqROCTM, 9, , 0, -6808.6634, 0
model1, 40,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3402.5709, 0
model1, 40,SeqROCTM, 1, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 1010 1 , 13, -3402.8911, 0
model1, 40,SeqROCTM, 2, 00000 10000 001000 101000 000100 100100 10100 000010 100010 10010 1010 1 , 12, -3403.4233, 0
model1, 40,SeqROCTM, 3, 00 000010 100010 10010 1010 1 , 6, -3408.6921, 0
model1, 40,SeqROCTM, 4, 00 10 1 , 3, -3411.9492, 1
model1, 40,SeqROCTM, 5, 0 1 , 2, -3434.1567, 0
model1, 40,SeqROCTM, 6, , 0, -6800.3247, 0
model1, 41,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3350.7613, 0
model1, 41,SeqROCTM, 1, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 1010 1 , 13, -3350.7637, 0
model1, 41,SeqROCTM, 2, 000000 100000 10000 001000 101000 00100 10100 000010 100010 10010 1010 1 , 12, -3350.7711, 0
model1, 41,SeqROCTM, 3, 000000 100000 10000 1000 00100 10100 000010 100010 10010 1010 1 , 11, -3350.8501, 0
model1, 41,SeqROCTM, 4, 000000 100000 10000 1000 100 000010 100010 10010 1010 1 , 10, -3350.9378, 0
model1, 41,SeqROCTM, 5, 0000 1000 100 000010 100010 10010 1010 1 , 8, -3351.1479, 0
model1, 41,SeqROCTM, 6, 00 000010 100010 10010 1010 1 , 6, -3353.7948, 0
model1, 41,SeqROCTM, 7, 00 10 1 , 3, -3359.063, 1
model1, 41,SeqROCTM, 8, 0 1 , 2, -3408.1534, 0
model1, 41,SeqROCTM, 9, , 0, -6803.8865, 0
model1, 42,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3365.8881, 0
model1, 42,SeqROCTM, 1, 000000 100000 10000 1000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 13, -3365.9517, 0
model1, 42,SeqROCTM, 2, 000000 100000 10000 1000 100 000010 100010 10010 001010 101010 1 , 11, -3366.4954, 0
model1, 42,SeqROCTM, 3, 000 100 000010 100010 10010 001010 101010 1 , 8, -3367.8693, 0
model1, 42,SeqROCTM, 4, 000 100 000010 100010 10010 1010 1 , 7, -3368.6059, 0
model1, 42,SeqROCTM, 5, 000 100 10 1 , 4, -3376.0426, 1
model1, 42,SeqROCTM, 6, 00 10 1 , 3, -3378.3448, 0
model1, 42,SeqROCTM, 7, 0 1 , 2, -3394.5366, 0
model1, 42,SeqROCTM, 8, , 0, -6806.1272, 0
model1, 43,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3397.2107, 0
model1, 43,SeqROCTM, 1, 00000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 13, -3397.2116, 0
model1, 43,SeqROCTM, 2, 0000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 12, -3397.2187, 0
model1, 43,SeqROCTM, 3, 0000 001000 101000 000100 100100 10100 00010 10010 001010 101010 1 , 11, -3397.232, 0
model1, 43,SeqROCTM, 4, 0000 001000 101000 000100 100100 10100 0010 001010 101010 1 , 10, -3397.2624, 0
model1, 43,SeqROCTM, 5, 0000 001000 101000 00100 10100 0010 001010 101010 1 , 9, -3397.4117, 0
model1, 43,SeqROCTM, 6, 0000 1000 00100 10100 0010 001010 101010 1 , 8, -3397.6045, 0
model1, 43,SeqROCTM, 7, 000 00100 10100 0010 001010 101010 1 , 7, -3397.9592, 0
model1, 43,SeqROCTM, 8, 000 00100 10100 10 1 , 5, -3400.7704, 0
model1, 43,SeqROCTM, 9, 000 100 10 1 , 4, -3401.8965, 0
model1, 43,SeqROCTM, 10, 00 10 1 , 3, -3403.4147, 1
model1, 43,SeqROCTM, 11, 0 1 , 2, -3427.1229, 0
model1, 43,SeqROCTM, 12, , 0, -6801.301, 0
model1, 44,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3446.2056, 0
model1, 44,SeqROCTM, 1, 000000 100000 10000 001000 101000 000100 100100 10100 00010 10010 001010 101010 1 , 13, -3447.4443, 0
model1, 44,SeqROCTM, 2, 000000 100000 10000 001000 101000 100 00010 10010 001010 101010 1 , 11, -3447.7659, 0
model1, 44,SeqROCTM, 3, 000000 100000 10000 001000 101000 100 0010 001010 101010 1 , 10, -3447.9044, 0
model1, 44,SeqROCTM, 4, 0000 001000 101000 100 0010 001010 101010 1 , 8, -3448.5396, 0
model1, 44,SeqROCTM, 5, 0000 001000 101000 100 10 1 , 6, -3449.6503, 0
model1, 44,SeqROCTM, 6, 000 100 10 1 , 4, -3451.2218, 1
model1, 44,SeqROCTM, 7, 00 10 1 , 3, -3455.4261, 0
model1, 44,SeqROCTM, 8, 0 1 , 2, -3477.044, 0
model1, 44,SeqROCTM, 9, , 0, -6793.7213, 0
model1, 45,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3415.8153, 0
model1, 45,SeqROCTM, 1, 000000 100000 10000 1000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 13, -3415.9414, 0
model1, 45,SeqROCTM, 2, 000000 100000 10000 1000 000100 100100 10100 00010 10010 001010 101010 1 , 12, -3417.1276, 0
model1, 45,SeqROCTM, 3, 000 000100 100100 10100 00010 10010 001010 101010 1 , 9, -3420.1079, 0
model1, 45,SeqROCTM, 4, 000 000100 100100 10100 00010 10010 1010 1 , 8, -3421.0649, 0
model1, 45,SeqROCTM, 5, 000 100 00010 10010 1010 1 , 6, -3423.0967, 0
model1, 45,SeqROCTM, 6, 000 100 10 1 , 4, -3425.4354, 1
model1, 45,SeqROCTM, 7, 00 10 1 , 3, -3431.3932, 0
model1, 45,SeqROCTM, 8, 0 1 , 2, -3447.5061, 0
model1, 45,SeqROCTM, 9, , 0, -6798.3609, 0
model1, 46,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3385.4801, 0
model1, 46,SeqROCTM, 1, 000000 100000 10000 1000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 13, -3385.8189, 0
model1, 46,SeqROCTM, 2, 000000 100000 10000 1000 00100 10100 000010 100010 10010 001010 101010 1 , 12, -3386.0241, 0
model1, 46,SeqROCTM, 3, 000000 100000 10000 1000 00100 10100 0010 001010 101010 1 , 10, -3386.5156, 0
model1, 46,SeqROCTM, 4, 00000 10000 1000 00100 10100 0010 001010 101010 1 , 9, -3386.7831, 0
model1, 46,SeqROCTM, 5, 00000 10000 1000 100 0010 001010 101010 1 , 8, -3388.6255, 0
model1, 46,SeqROCTM, 6, 00000 10000 1000 100 10 1 , 6, -3390.5035, 0
model1, 46,SeqROCTM, 7, 000 100 10 1 , 4, -3391.5159, 0
model1, 46,SeqROCTM, 8, 00 10 1 , 3, -3392.2935, 1
model1, 46,SeqROCTM, 9, 0 1 , 2, -3411.3821, 0
model1, 46,SeqROCTM, 10, , 0, -6803.5647, 0
model1, 47,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3356.9406, 0
model1, 47,SeqROCTM, 1, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 1010 1 , 13, -3356.9494, 0
model1, 47,SeqROCTM, 2, 000000 100000 10000 001000 101000 100 000010 100010 10010 1010 1 , 11, -3357.2283, 0
model1, 47,SeqROCTM, 3, 00000 10000 001000 101000 100 000010 100010 10010 1010 1 , 10, -3357.2839, 0
model1, 47,SeqROCTM, 4, 00000 10000 001000 101000 100 00010 10010 1010 1 , 9, -3357.3435, 0
model1, 47,SeqROCTM, 5, 00000 10000 001000 101000 100 0010 1010 1 , 8, -3357.433, 0
model1, 47,SeqROCTM, 6, 00000 10000 001000 101000 100 10 1 , 7, -3358.7472, 0
model1, 47,SeqROCTM, 7, 00000 10000 1000 100 10 1 , 6, -3359.7275, 0
model1, 47,SeqROCTM, 8, 00 10 1 , 3, -3363.9945, 1
model1, 47,SeqROCTM, 9, 0 1 , 2, -3388.6764, 0
model1, 47,SeqROCTM, 10, , 0, -6806.7637, 0
model1, 48,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3290.8717, 0
model1, 48,SeqROCTM, 1, 000000 100000 10000 1000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 13, -3291.213, 0
model1, 48,SeqROCTM, 2, 000000 100000 10000 1000 00100 10100 000010 100010 10010 001010 101010 1 , 12, -3291.5472, 0
model1, 48,SeqROCTM, 3, 000000 100000 10000 1000 00100 10100 000010 100010 10010 1010 1 , 11, -3291.9099, 0
model1, 48,SeqROCTM, 4, 000 00100 10100 000010 100010 10010 1010 1 , 8, -3293.2891, 0
model1, 48,SeqROCTM, 5, 000 00100 10100 10 1 , 5, -3296.1627, 0
model1, 48,SeqROCTM, 6, 00 10 1 , 3, -3302.262, 1
model1, 48,SeqROCTM, 7, 0 1 , 2, -3330.7664, 0
model1, 48,SeqROCTM, 8, , 0, -6814.5818, 0
model1, 49,SeqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -3436.5772, 0
model1, 49,SeqROCTM, 1, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 1010 1 , 13, -3436.5784, 0
model1, 49,SeqROCTM, 2, 000000 100000 10000 001000 101000 000100 100100 10100 00010 10010 1010 1 , 12, -3436.587, 0
model1, 49,SeqROCTM, 3, 000000 100000 10000 001000 101000 000100 100100 10100 0010 1010 1 , 11, -3436.6292, 0
model1, 49,SeqROCTM, 4, 000000 100000 10000 001000 101000 00100 10100 0010 1010 1 , 10, -3436.7025, 0
model1, 49,SeqROCTM, 5, 000000 100000 10000 001000 101000 00100 10100 10 1 , 9, -3438.0562, 0
