model_name,sample_idx,method,tree_idx,tree,num_contexts,likelihood,opt
model1,32,seqROCTM,4,00000 10000 001000 101000 00100 10100 0010 1010 1,9,-1708.9399,0
model1,32,seqROCTM,5,00000 10000 001000 101000 100 0010 1010 1,8,-1709.8199,0
model1,32,seqROCTM,6,000 100 0010 1010 1,5,-1712.0779,0
model1,32,seqROCTM,7,000 100 10 1,4,-1714.3561,0
model1,32,seqROCTM,8,00 10 1,3,-1715.8664,1
model1,32,seqROCTM,9,0 1,2,-1733.5139,0
model1,32,seqROCTM,10,,0,-3397.8598,0
model1,33,seqROCTM,0,000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1,14,-1694.758,0
model1,33,seqROCTM,1,000000 100000 10000 001000 101000 000100 100100 10100 00010 10010 001010 101010 1,13,-1695.8169,0
model1,33,seqROCTM,2,00000 10000 001000 101000 000100 100100 10100 00010 10010 001010 101010 1,12,-1695.8399,0
model1,33,seqROCTM,3,00000 10000 1000 000100 100100 10100 00010 10010 001010 101010 1,11,-1696.0407,0
model1,33,seqROCTM,4,00000 10000 1000 000100 100100 10100 0010 001010 101010 1,10,-1696.3525,0
model1,33,seqROCTM,5,00000 10000 1000 100 0010 001010 101010 1,8,-1696.9216,0
model1,33,seqROCTM,6,00000 10000 1000 100 0010 1010 1,7,-1697.4422,0
model1,33,seqROCTM,7,00000 10000 1000 100 10 1,6,-1698.1563,0
model1,33,seqROCTM,8,000 100 10 1,4,-1700.2315,1
model1,33,seqROCTM,9,00 10 1,3,-1706.5381,0
model1,33,seqROCTM,10,0 1,2,-1718.0307,0
model1,33,seqROCTM,11,,0,-3399.8359,0
model1,34,seqROCTM,0,000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1,14,-1667.3313,0
model1,34,seqROCTM,1,000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 1010 1,13,-1667.3615,0
model1,34,seqROCTM,2,00000 10000 001000 101000 000100 100100 10100 000010 100010 10010 1010 1,12,-1667.5048,0
model1,34,seqROCTM,3,0000 001000 101000 000100 100100 10100 000010 100010 10010 1010 1,11,-1667.6537,0
model1,34,seqROCTM,4,0000 1000 000100 100100 10100 000010 100010 10010 1010 1,10,-1667.919,0
model1,34,seqROCTM,5,0000 1000 100 000010 100010 10010 1010 1,8,-1668.4747,0
model1,34,seqROCTM,6,00 000010 100010 10010 1010 1,6,-1670.8092,0
model1,34,seqROCTM,7,00 0010 1010 1,4,-1672.2733,0
model1,34,seqROCTM,8,00 10 1,3,-1675.1278,1
model1,34,seqROCTM,9,0 1,2,-1681.6997,0
model1,34,seqROCTM,10,,0,-3404.9609,0
model1,35,seqROCTM,0,000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1,14,-1662.7565,0
model1,35,seqROCTM,1,00000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1,13,-1662.7744,0
model1,35,seqROCTM,2,00000 10000 1000 000100 100100 10100 000010 100010 10010 001010 101010 1,12,-1662.953,0
model1,35,seqROCTM,3,00000 10000 1000 000100 100100 10100 000010 100010 10010 1010 1,11,-1663.2404,0
model1,35,seqROCTM,4,00000 10000 1000 00100 10100 000010 100010 10010 1010 1,10,-1663.5627,0
model1,35,seqROCTM,5,00000 10000 1000 00100 10100 10 1,7,-1665.8895,0
model1,35,seqROCTM,6,00 10 1,3,-1667.5353,1
model1,35,seqROCTM,7,0 1,2,-1673.4187,0
model1,35,seqROCTM,8,,0,-3406.2093,0
model1,36,seqROCTM,0,000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1,14,-1684.3336,0
model1,36,seqROCTM,1,000000 100000 10000 001000 101000 000100 100100 10100 00010 10010 001010 101010 1,13,-1684.3747,0
model1,36,seqROCTM,2,000000 100000 10000 001000 101000 000100 100100 10100 00010 10010 1010 1,12,-1684.4826,0
model1,36,seqROCTM,3,000000 100000 10000 001000 101000 000100 100100 10100 10 1,10,-1686.293,0
model1,36,seqROCTM,4,0000 001000 101000 000100 100100 10100 10 1,8,-1687.5205,0
model1,36,seqROCTM,5,000 000100 100100 10100 10 1,6,-1688.8284,0
model1,36,seqROCTM,6,00 10 1,3,-1691.9083,1
model1,36,seqROCTM,7,0 1,2,-1714.518,0
model1,36,seqROCTM,8,,0,-3400.488,0
model1,37,seqROCTM,0,000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1,14,-1712.348,0
model1,37,seqROCTM,1,000000 100000 10000 001000 101000 00100 10100 000010 100010 10010 001010 101010 1,13,-1712.3978,0
model1,37,seqROCTM,2,000000 100000 10000 001000 101000 00100 10100 00010 10010 001010 101010 1,12,-1713.4738,0
model1,37,seqROCTM,3,000000 100000 10000 001000 101000 00100 10100 00010 10010 1010 1,11,-1713.64,0
model1,37,seqROCTM,4,000000 100000 10000 001000 101000 00100 10100 10 1,9,-1714.3463,0
model1,37,seqROCTM,5,000000 100000 10000 001000 101000 100 10 1,8,-1714.8551,0
model1,37,seqROCTM,6,000000 100000 10000 1000 100 10 1,7,-1715.4325,0
model1,37,seqROCTM,7,000 100 10 1,4,-1720.602,1
model1,37,seqROCTM,8,00 10 1,3,-1724.6083,0
model1,37,seqROCTM,9,0 1,2,-1744.4232,0
model1,37,seqROCTM,10,,0,-3395.8541,0
model1,38,seqROCTM,0,000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1,14,-1660.6245,0
model1,38,seqROCTM,1,000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 1010 1,13,-1660.6671,0
model1,38,seqROCTM,2,000000 100000 10000 001000 101000 000100 100100 10100 0010 1010 1,11,-1660.9207,0
model1,38,seqROCTM,3,000000 100000 10000 001000 101000 00100 10100 0010 1010 1,10,-1661.1253,0
model1,38,seqROCTM,4,000000 100000 10000 001000 101000 00100 10100 10 1,9,-1662.7195,0
model1,38,seqROCTM,5,00000 10000 001000 101000 00100 10100 10 1,8,-1663.0851,0
model1,38,seqROCTM,6,000 00100 10100 10 1,5,-1665.5468,0
model1,38,seqROCTM,7,000 100 10 1,4,-1668.0768,1
model1,38,seqROCTM,8,00 10 1,3,-1671.9982,0
model1,38,seqROCTM,9,0 1,2,-1680.3863,0
model1,38,seqROCTM,10,,0,-3405.2742,0
model1,39,seqROCTM,0,000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1,14,-1681.9261,0
model1,39,seqROCTM,1,00000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1,13,-1681.9435,0
model1,39,seqROCTM,2,00000 10000 001000 101000 00100 10100 000010 100010 10010 001010 101010 1,12,-1681.9762,0
model1,39,seqROCTM,3,00000 10000 001000 101000 00100 10100 0010 001010 101010 1,10,-1683.3919,0
model1,39,seqROCTM,4,0000 001000 101000 00100 10100 0010 001010 101010 1,9,-1683.5155,0
model1,39,seqROCTM,5,0000 001000 101000 100 0010 001010 101010 1,8,-1683.9037,0
model1,39,seqROCTM,6,0000 001000 101000 100 10 1,6,-1685.5649,0
model1,39,seqROCTM,7,000 100 10 1,4,-1687.9346,1
model1,39,seqROCTM,8,00 10 1,3,-1697.9454,0
model1,39,seqROCTM,9,0 1,2,-1711.3192,0
model1,39,seqROCTM,10,,0,-3400.8128,0
model1,40,seqROCTM,0,000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1,14,-1713.6554,0
model1,40,seqROCTM,1,000000 100000 10000 001000 101000 000100 100100 10100 00010 10010 001010 101010 1,13,-1713.7016,0
model1,40,seqROCTM,2,000000 100000 10000 001000 101000 000100 100100 10100 00010 10010 1010 1,12,-1713.829,0
model1,40,seqROCTM,3,000000 100000 10000 001000 101000 100 00010 10010 1010 1,10,-1714.4795,0
model1,40,seqROCTM,4,000000 100000 10000 001000 101000 100 0010 1010 1,9,-1714.7704,0
model1,40,seqROCTM,5,000000 100000 10000 001000 101000 100 10 1,8,-1716.273,0
model1,40,seqROCTM,6,0000 001000 101000 100 10 1,6,-1717.4275,0
model1,40,seqROCTM,7,000 100 10 1,4,-1718.6583,1
model1,40,seqROCTM,8,00 10 1,3,-1720.9386,0
model1,40,seqROCTM,9,0 1,2,-1740.9958,0
model1,40,seqROCTM,10,,0,-3396.526,0
model1,41,seqROCTM,0,000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1,14,-1665.0805,0
model1,41,seqROCTM,1,000000 100000 10000 001000 101000 000100 100100 10100 00010 10010 001010 101010 1,13,-1665.0828,0
model1,41,seqROCTM,2,000000 100000 10000 001000 101000 100 00010 10010 001010 101010 1,11,-1665.4975,0
model1,41,seqROCTM,3,000000 100000 10000 1000 100 00010 10010 001010 101010 1,10,-1665.7366,0
model1,41,seqROCTM,4,000000 100000 10000 1000 100 00010 10010 1010 1,9,-1666.0152,0
model1,41,seqROCTM,5,000000 100000 10000 1000 100 10 1,7,-1666.8352,0
model1,41,seqROCTM,6,000 100 10 1,4,-1671.2609,1
model1,41,seqROCTM,7,00 10 1,3,-1677.654,0
model1,41,seqROCTM,8,0 1,2,-1688.6131,0
model1,41,seqROCTM,9,,0,-3404.0159,0
model1,42,seqROCTM,0,000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1,14,-1658.6591,0
model1,42,seqROCTM,1,000000 100000 10000 001000 101000 00100 10100 000010 100010 10010 001010 101010 1,13,-1658.7115,0
model1,42,seqROCTM,2,000000 100000 10000 001000 101000 00100 10100 000010 100010 10010 1010 1,12,-1658.7656,0
model1,42,seqROCTM,3,000000 100000 10000 001000 101000 00100 10100 10 1,9,-1660.1945,0
model1,42,seqROCTM,4,000000 100000 10000 1000 00100 10100 10 1,8,-1660.3454,0
model1,42,seqROCTM,5,000 00100 10100 10 1,5,-1661.0332,0
model1,42,seqROCTM,6,000 100 10 1,4,-1661.7009,1
model1,42,seqROCTM,7,00 10 1,3,-1662.684,0
model1,42,seqROCTM,8,0 1,2,-1680.3863,0
model1,42,seqROCTM,9,,0,-3405.2742,0
model1,43,seqROCTM,0,000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1,14,-1712.1745,0
model1,43,seqROCTM,1,00000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1,13,-1712.2656,0
model1,43,seqROCTM,2,00000 10000 001000 101000 100 000010 100010 10010 001010 101010 1,11,-1713.2444,0
model1,43,seqROCTM,3,00000 10000 1000 100 000010 100010 10010 001010 101010 1,10,-1713.9823,0
model1,43,seqROCTM,4,000 100 000010 100010 10010 001010 101010 1,8,-1715.8043,0
model1,43,seqROCTM,5,000 100 10 1,4,-1720.3292,0
model1,43,seqROCTM,6,00 10 1,3,-1723.6274,1
model1,43,seqROCTM,7,0 1,2,-1734.7768,0
model1,43,seqROCTM,8,,0,-3397.5276,0
model1,44,seqROCTM,0,00000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1,13,-1681.695,0
model1,44,seqROCTM,1,00000 10000 001000 101000 00100 10100 000010 100010 10010 001010 101010 1,12,-1681.7026,0
model1,44,seqROCTM,2,00000 10000 001000 101000 00100 10100 00010 10010 001010 101010 1,11,-1681.7358,0
model1,44,seqROCTM,3,00000 10000 001000 101000 100 00010 10010 001010 101010 1,10,-1682.0307,0
model1,44,seqROCTM,4,00000 10000 001000 101000 100 0010 001010 101010 1,9,-1682.1966,0
model1,44,seqROCTM,5,00000 10000 1000 100 0010 001010 101010 1,8,-1683.04,0
model1,44,seqROCTM,6,00000 10000 1000 100 0010 1010 1,7,-1684.0548,0
model1,44,seqROCTM,7,00000 10000 1000 100 10 1,6,-1686.3885,0
model1,44,seqROCTM,8,0000 1000 100 10 1,5,-1687.6854,0
model1,44,seqROCTM,9,00 10 1,3,-1690.8502,1
model1,44,seqROCTM,10,0 1,2,-1700.0308,0
model1,44,seqROCTM,11,,0,-3402.7445,0
model1,45,seqROCTM,0,000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1,14,-1640.803,0
model1,45,seqROCTM,1,000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 1010 1,13,-1640.8359,0
model1,45,seqROCTM,2,0000 001000 101000 000100 100100 10100 000010 100010 10010 1010 1,11,-1641.1882,0
model1,45,seqROCTM,3,0000 1000 000100 100100 10100 000010 100010 10010 1010 1,10,-1641.4129,0
model1,45,seqROCTM,4,0000 1000 000100 100100 10100 00010 10010 1010 1,9,-1641.6588,0
model1,45,seqROCTM,5,0000 1000 100 00010 10010 1010 1,7,-1643.5115,0
model1,45,seqROCTM,6,0000 1000 100 10 1,5,-1647.2088,0
model1,45,seqROCTM,7,000 100 10 1,4,-1649.1883,1
model1,45,seqROCTM,8,00 10 1,3,-1653.5764,0
model1,45,seqROCTM,9,0 1,2,-1671.0856,0
model1,45,seqROCTM,10,,0,-3406.5194,0
model1,46,seqROCTM,0,000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1,14,-1640.7863,0
model1,46,seqROCTM,1,000000 100000 10000 001000 101000 000100 100100 10100 00010 10010 001010 101010 1,13,-1640.7879,0
model1,46,seqROCTM,2,000000 100000 10000 001000 101000 00100 10100 00010 10010 001010 101010 1,12,-1640.8831,0
model1,46,seqROCTM,3,00000 10000 001000 101000 00100 10100 00010 10010 001010 101010 1,11,-1640.9814,0
model1,46,seqROCTM,4,00000 10000 001000 101000 100 00010 10010 001010 101010 1,10,-1641.3354,0
model1,46,seqROCTM,5,00000 10000 001000 101000 100 0010 001010 101010 1,9,-1641.6742,0
model1,46,seqROCTM,6,00 0010 001010 101010 1,5,-1643.6651,0
model1,46,seqROCTM,7,00 10 1,3,-1646.1398,1
model1,46,seqROCTM,8,0 1,2,-1655.9417,0
model1,46,seqROCTM,9,,0,-3408.6668,0
model1,47,seqROCTM,0,000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1,14,-1684.9859,0
model1,47,seqROCTM,1,000000 100000 10000 1000 000100 100100 10100 000010 100010 10010 001010 101010 1,13,-1685.0563,0
model1,47,seqROCTM,2,00000 10000 1000 000100 100100 10100 000010 100010 10010 001010 101010 1,12,-1685.1996,0
model1,47,seqROCTM,3,0000 1000 000100 100100 10100 000010 100010 10010 001010 101010 1,11,-1685.3913,0
model1,47,seqROCTM,4,000 000100 100100 10100 000010 100010 10010 001010 101010 1,10,-1685.6957,0
model1,47,seqROCTM,5,000 100 000010 100010 10010 001010 101010 1,8,-1686.6171,0
model1,47,seqROCTM,6,000 100 000010 100010 10010 1010 1,7,-1687.2073,0
model1,47,seqROCTM,7,00 000010 100010 10010 1010 1,6,-1688.2649,0
model1,47,seqROCTM,8,00 10 1,3,-1692.775,1
model1,47,seqROCTM,9,0 1,2,-1707.7847,0
model1,47,seqROCTM,10,,0,-3401.46,0
model1,48,seqROCTM,0,000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1,14,-1699.9018,0
model1,48,seqROCTM,1,000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 1010 1,13,-1699.9307,0
model1,48,seqROCTM,2,000000 100000 10000 001000 101000 100 000010 100010 10010 1010 1,11,-1701.8844,0
model1,48,seqROCTM,3,0000 001000 101000 100 000010 100010 10010 1010 1,9,-1702.4558,0
model1,48,seqROCTM,4,0000 001000 101000 100 10 1,6,-1704.468,0
model1,48,seqROCTM,5,000 100 10 1,4,-1706.8747,1
model1,48,seqROCTM,6,00 10 1,3,-1712.6127,0
model1,48,seqROCTM,7,0 1,2,-1723.4245,0
model1,48,seqROCTM,8,,0,-3399.1805,0
model1,49,seqROCTM,0,000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1,14,-1670.6715,0
model1,49,seqROCTM,1,000000 100000 10000 001000 101000 000100 100100 10100 00010 10010 001010 101010 1,13,-1670.6739,0
model1,49,seqROCTM,2,000000 100000 10000 001000 101000 00100 10100 00010 10010 001010 101010 1,12,-1670.6824,0
model1,49,seqROCTM,3,000000 100000 10000 001000 101000 00100 10100 0010 001010 101010 1,11,-1670.7025,0
model1,49,seqROCTM,4,00000 10000 001000 101000 00100 10100 0010 001010 101010 1,10,-1670.8516,0
model1,49,seqROCTM,5,000 00100 10100 0010 001010 101010 1,7,-1671.3218,0
model1,49,seqROCTM,6,000 100 0010 001010 101010 1,6,-1671.8452,0
model1,49,seqROCTM,7,000 100 10 1,4,-1674.6305,1
model1,49,seqROCTM,8,00 10 1,3,-1678.4476,0
model1,49,seqROCTM,9,0 1,2,-1688.6131,0
model1,49,seqROCTM,10,,0,-3404.3317,0
model1,50,seqROCTM,0,00000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1,13,-1697.9553,0
model1,50,seqROCTM,1,00000 10000 1000 000100 100100 10100 000010 100010 10010 001010 101010 1,12,-1697.9768,0
model1,50,seqROCTM,2,00000 10000 1000 000100 100100 10100 000010 100010 10010 1010 1,11,-1698.0008,0
model1,50,seqROCTM,3,00000 10000 1000 00100 10100 000010 100010 10010 1010 1,10,-1698.0294,0
model1,50,seqROCTM,4,00000 10000 1000 00100 10100 00010 10010 1010 1,9,-1698.1116,0
model1,50,seqROCTM,5,00 00010 10010 1010 1,5,-1701.184,0
model1,50,seqROCTM,6,00 10 1,3,-1705.6739,1
model1,50,seqROCTM,7,0 1,2,-1713.5615,0
model1,50,seqROCTM,8,,0,-3400.8128,0
model1,51,seqROCTM,0,000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1,14,-1710.2133,0
model1,51,seqROCTM,1,000000 100000 10000 001000 101000 100 000010 100010 10010 001010 101010 1,12,-1710.3007,0
model1,51,seqROCTM,2,00 000010 100010 10010 001010 101010 1,7,-1716.4733,0
model1,51,seqROCTM,3,00 0010 001010 101010 1,5,-1719.5872,0
model1,51,seqROCTM,4,00 10 1,3,-1722.9853,1
model1,51,seqROCTM,5,0 1,2,-1742.2513,0
model1,51,seqROCTM,6,,0,-3396.1905,0
model1,52,seqROCTM,0,000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1,14,-1684.7164,0
model1,52,seqROCTM,1,000000 100000 10000 1000 000100 100100 10100 000010 100010 10010 001010 101010 1,13,-1684.7181,0
model1,52,seqROCTM,2,000000 100000 10000 1000 00100 10100 000010 100010 10010 001010 101010 1,12,-1684.7368,0
model1,52,seqROCTM,3,000 00100 10100 000010 100010 10010 001010 101010 1,9,-1685.3498,0
model1,52,seqROCTM,4,000 00100 10100 0010 001010 101010 1,7,-1685.8825,0
model1,52,seqROCTM,5,000 00100 10100 10 1,5,-1688.4499,0
model1,52,seqROCTM,6,00 10 1,3,-1691.34,1
model1,52,seqROCTM,7,0 1,2,-1703.2702,0
model1,52,seqROCTM,8,,0,-3402.1039,0
model1,53,seqROCTM,0,000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1,14,-1739.071,0
model1,53,seqROCTM,1,000000 100000 10000 001000 101000 00100 10100 000010 100010 10010 001010 101010 1,13,-1739.0822,0
model1,53,seqROCTM,2,000000 100000 10000 001000 101000 00100 10100 000010 100010 10010 1010 1,12,-1739.0934,0
model1,53,seqROCTM,3,000000 100000 10000 001000 101000 00100 10100 00010 10010 1010 1,11,-1740.4496,0
model1,53,seqROCTM,4,000 00100 10100 00010 10010 1010 1,7,-1742.9259,0
model1,53,seqROCTM,5,000 00100 10100 10 1,5,-1744.7491,0
model1,53,seqROCTM,6,00 10 1,3,-1749.4694,1
model1,53,seqROCTM,7,0 1,2,-1761.6218,0
model1,53,seqROCTM,8,,0,-3393.1338,0
model1,54,seqROCTM,0,000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1,14,-1725.7675,0
model1,54,seqROCTM,1,0000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1,12,-1726.1074,0
model1,54,seqROCTM,2,0000 001000 101000 000100 100100 10100 000010 100010 10010 1010 1,11,-1726.5099,0
model1,54,seqROCTM,3,0000 001000 101000 000100 100100 10100 0010 1010 1,9,-1727.7425,0
model1,54,seqROCTM,4,000 000100 100100 10100 0010 1010 1,7,-1728.9975,0
model1,54,seqROCTM,5,000 100 0010 1010 1,5,-1730.3398,0
model1,54,seqROCTM,6,00 0010 1010 1,4,-1732.6233,0
model1,54,seqROCTM,7,00 10 1,3,-1733.8741,1
model1,54,seqROCTM,8,0 1,2,-1737.8925,0
model1,54,seqROCTM,9,,0,-3396.8607,0
model1,55,seqROCTM,0,000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1,14,-1693.7538,0
model1,55,seqROCTM,1,000000 100000 10000 001000 101000 000100 100100 10100 00010 10010 001010 101010 1,13,-1693.7748,0
model1,55,seqROCTM,2,000000 100000 10000 001000 101000 000100 100100 10100 0010 001010 101010 1,12,-1693.8966,0
model1,55,seqROCTM,3,000000 100000 10000 001000 101000 000100 100100 10100 10 1,10,-1695.4876,0
model1,55,seqROCTM,4,0000 001000 101000 000100 100100 10100 10 1,8,-1696.0326,0
model1,55,seqROCTM,5,000 000100 100100 10100 10 1,6,-1696.8475,0
model1,55,seqROCTM,6,000 100 10 1,4,-1698.6814,1
model1,55,seqROCTM,7,00 10 1,3,-1699.6149,0
model1,55,seqROCTM,8,0 1,2,-1711.3192,0
model1,55,seqROCTM,9,,0,-3401.1368,0
model1,56,seqROCTM,0,00000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1,13,-1665.3232,0
model1,56,seqROCTM,1,00000 10000 001000 101000 000100 100100 10100 00010 10010 001010 101010 1,12,-1665.7843,0
model1,56,seqROCTM,2,00000 10000 1000 000100 100100 10100 00010 10010 001010 101010 1,11,-1665.9232,0
model1,56,seqROCTM,3,00000 10000 1000 000100 100100 10100 0010 001010 101010 1,10,-1666.1006,0
model1,56,seqROCTM,4,00000 10000 1000 000100 100100 10100 10 1,8,-1666.5724,0
model1,56,seqROCTM,5,00000 10000 1000 100 10 1,6,-1667.3118,0
model1,56,seqROCTM,6,00 10 1,3,-1670.4771,1
model1,56,seqROCTM,7,0 1,2,-1693.1958,0
model1,56,seqROCTM,8,,0,-3403.3819,0
model1,57,seqROCTM,0,00000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1,13,-1650.5282,0
model1,57,seqROCTM,1,00000 10000 001000 101000 000100 100100 10100 000010 100010 10010 1010 1,12,-1650.6373,0
model1,57,seqROCTM,2,000 000100 100100 10100 000010 100010 10010 1010 1,9,-1651.8678,0
model1,57,seqROCTM,3,000 100 000010 100010 10010 1010 1,7,-1652.9772,0
model1,57,seqROCTM,4,000 100 10 1,4,-1655.6383,0
model1,57,seqROCTM,5,00 10 1,3,-1658.5819,1
model1,57,seqROCTM,6,0 1,2,-1671.3953,0
model1,57,seqROCTM,7,,0,-3406.5194,0
model1,58,seqROCTM,0,000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1,14,-1712.3015,0
model1,58,seqROCTM,1,000000 100000 10000 1000 000100 100100 10100 000010 100010 10010 001010 101010 1,13,-1712.3959,0
model1,58,seqROCTM,2,00000 10000 1000 000100 100100 10100 000010 100010 10010 001010 101010 1,12,-1712.5073,0
model1,58,seqROCTM,3,00000 10000 1000 00100 10100 000010 100010 10010 001010 101010 1,11,-1712.6248,0
model1,58,seqROCTM,4,0000 1000 00100 10100 000010 100010 10010 001010 101010 1,10,-1712.9568,0
model1,58,seqROCTM,5,0000 1000 00100 10100 000010 100010 10010 1010 1,9,-1713.9885,0
model1,58,seqROCTM,6,000 00100 10100 000010 100010 10010 1010 1,8,-1715.6444,0
model1,58,seqROCTM,7,00 000010 100010 10010 1010 1,6,-1719.5226,0
model1,58,seqROCTM,8,00 10 1,3,-1728.2044,1
model1,58,seqROCTM,9,0 1,2,-1734.4441,0
model1,58,seqROCTM,10,,0,-3397.5276,0
model1,59,seqROCTM,0,000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1,14,-1674.4426,0
model1,59,seqROCTM,1,000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 1010 1,13,-1674.4922,0
model1,59,seqROCTM,2,000000 100000 10000 1000 000100 100100 10100 000010 100010 10010 1010 1,12,-1674.5797,0
model1,59,seqROCTM,3,000000 100000 10000 1000 100 000010 100010 10010 1010 1,10,-1674.9087,0
model1,59,seqROCTM,4,000000 100000 10000 1000 100 0010 1010 1,8,-1675.8919,0
model1,59,seqROCTM,5,00 0010 1010 1,4,-1678.911,0
model1,59,seqROCTM,6,00 10 1,3,-1680.0971,1
model1,59,seqROCTM,7,0 1,2,-1685.3196,0
model1,59,seqROCTM,8,,0,-3404.6467,0
model1,60,seqROCTM,0,000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1,14,-1692.3721,0
model1,60,seqROCTM,1,0000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1,12,-1692.465,0
model1,60,seqROCTM,2,0000 001000 101000 00100 10100 000010 100010 10010 001010 101010 1,11,-1692.5524,0
model1,60,seqROCTM,3,0000 001000 101000 100 000010 100010 10010 001010 101010 1,10,-1692.9834,0
model1,60,seqROCTM,4,000 100 000010 100010 10010 001010 101010 1,8,-1693.6053,0
model1,60,seqROCTM,5,000 100 00010 10010 001010 101010 1,7,-1693.9668,0
model1,60,seqROCTM,6,000 100 0010 001010 101010 1,6,-1694.5439,0
model1,60,seqROCTM,7,000 100 0010 1010 1,5,-1695.1663,0
model1,60,seqROCTM,8,000 100 10 1,4,-1697.1944,0
model1,60,seqROCTM,9,00 10 1,3,-1698.2575,1
model1,60,seqROCTM,10,0 1,2,-1709.0718,0
model1,60,seqROCTM,11,,0,-3401.46,0
model1,61,seqROCTM,0,000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1,14,-1692.4807,0
model1,61,seqROCTM,1,000000 100000 10000 001000 101000 00100 10100 000010 100010 10010 001010 101010 1,13,-1692.6866,0
