model_name,sample_idx,method,tree_idx,tree,num_contexts,likelihood,opt,opt_idx
model2,10,prune,0, 000000 000001 000010 000100 000101 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,22,-4897.636574958242,0,6
model2,10,prune,1, 000000 000001 000010 000100 001000 001001 00101 001010 10000 100000 100001 10001 100010 10010 100100 10100 101000 101001 10101 101010,21,-4897.636574958242,0,6
model2,10,prune,2, 000000 000001 000010 000100 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 101 10100 101000 101001 101010,20,-4897.636574958242,0,6
model2,10,prune,3, 000000 000001 000010 000100 001000 001010 10000 100000 100001 10001 100010 1001 10010 100100 101 10100 101000 101010,19,-4897.636574958243,0,6
model2,10,prune,4, 000000 00001 000010 000100 001000 001010 10000 100000 10001 100010 1001 10010 100100 101 10100 101000 101010,18,-4897.636574958243,0,6
model2,10,prune,5, 000000 000010 0001 000100 001000 001010 10000 100000 100010 1001 10010 100100 101 10100 101000 101010,17,-4897.636574958242,0,6
model2,10,prune,6, 000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,16,-4897.636574958242,1,6
model2,10,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1455.3502505750105,0,6
model2,10,prune,8,000000 000010 00100 001000 001010 1 10000 100000 100010 10010 10100 101000 101010,13,-1455.3866852210251,0,6
model2,10,prune,9,000000 000010 001000 001010 1 100 10000 100000 100010 10010 101000 101010,12,-1455.9020707902655,0,6
model2,10,prune,10,00000 000010 001000 001010 1 100 10000 100010 10010 101000 101010,11,-1456.1682962445748,0,6
model2,10,prune,11,0000 000010 001000 001010 1 100 100010 10010 101000 101010,10,-1456.1916277335954,0,6
model2,10,prune,12,0000 000010 001010 1 100 1000 100010 10010 101010,9,-1457.1215730619917,0,6
model2,10,prune,13,000 000010 001010 1 100 100010 10010 101010,8,-1457.1698707324404,0,6
model2,10,prune,14,000 00010 001010 1 100 10010 101010,7,-1459.1318434014904,0,6
model2,10,prune,15,000 0010 001010 1 100 101010,6,-1459.2577765454118,0,6
model2,10,prune,16,00 0010 001010 1 101010,5,-1461.2715538549332,0,6
model2,10,prune,17,00 0010 1 1010,4,-1463.3164250101445,0,6
model2,10,prune,18,00 1 10,3,-1465.4608287252788,0,6
model2,10,prune,19,0 1,2,-1478.0788801736694,0,6
model2,11,prune,0, 000000 000001 000010 000100 000101 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,22,-4890.88958404386,0,13
model2,11,prune,1, 000000 00001 000010 000100 000101 001000 001001 001010 10000 100000 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,21,-4890.88958404386,0,13
model2,11,prune,2, 000000 000010 0001 000100 000101 001000 001001 001010 10000 100000 100010 10010 100100 100101 10100 101000 101001 10101 101010,20,-4890.88958404386,0,13
model2,11,prune,3, 000000 000010 0001 000100 001000 001001 00101 001010 10000 100000 100010 10010 100100 10100 101000 101001 10101 101010,19,-4890.88958404386,0,13
model2,11,prune,4, 000000 000010 0001 000100 001000 001001 001010 10000 100000 100010 10010 100100 101 10100 101000 101001 101010,18,-4890.88958404386,0,13
model2,11,prune,5, 000000 000010 0001 000100 001000 001010 10000 100000 100010 1001 10010 100100 101 10100 101000 101010,17,-4890.88958404386,0,13
model2,11,prune,6, 000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,16,-4890.88958404386,0,13
model2,11,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1453.1806668190281,0,13
model2,11,prune,8,000000 000010 00100 001000 001010 1 10000 100000 100010 10010 10100 101000 101010,13,-1453.4155020608164,0,13
