model_name,sample_idx,method,tree_idx,tree,num_contexts,likelihood,opt
model1, 0, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6710.4346, 0
model1, 0, seqROCTM, 1, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 1010 1 , 13, -6710.4369, 0
model1, 0, seqROCTM, 2, 000000 100000 10000 001000 101000 000100 100100 10100 10 1 , 10, -6711.1678, 0
model1, 0, seqROCTM, 3, 000000 100000 10000 001000 101000 100 10 1 , 8, -6711.7781, 0
model1, 0, seqROCTM, 4, 000000 100000 10000 1000 100 10 1 , 7, -6712.1064, 0
model1, 0, seqROCTM, 5, 000 100 10 1 , 4, -6713.8727, 1
model1, 0, seqROCTM, 6, 00 10 1 , 3, -6725.2392, 0
model1, 0, seqROCTM, 7, 0 1 , 2, -6787.1139, 0
model1, 0, seqROCTM, 8, , 0, -13612.2544, 0
model1, 1, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6846.2011, 0
model1, 1, seqROCTM, 1, 000000 100000 10000 001000 101000 00100 10100 000010 100010 10010 001010 101010 1 , 13, -6846.255, 0
model1, 1, seqROCTM, 2, 00000 10000 001000 101000 00100 10100 000010 100010 10010 001010 101010 1 , 12, -6846.3268, 0
model1, 1, seqROCTM, 3, 00000 10000 1000 00100 10100 000010 100010 10010 001010 101010 1 , 11, -6846.4091, 0
model1, 1, seqROCTM, 4, 00000 10000 1000 00100 10100 0010 001010 101010 1 , 9, -6847.5862, 0
model1, 1, seqROCTM, 5, 000 00100 10100 0010 001010 101010 1 , 7, -6848.7608, 0
model1, 1, seqROCTM, 6, 00 0010 001010 101010 1 , 5, -6852.2765, 0
model1, 1, seqROCTM, 7, 00 10 1 , 3, -6854.7125, 1
model1, 1, seqROCTM, 8, 0 1 , 2, -6899.4444, 0
model1, 1, seqROCTM, 9, , 0, -13596.0644, 0
model1, 2, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6800.9637, 0
model1, 2, seqROCTM, 1, 000000 100000 10000 001000 101000 000100 100100 10100 00010 10010 001010 101010 1 , 13, -6800.9732, 0
model1, 2, seqROCTM, 2, 00000 10000 001000 101000 000100 100100 10100 00010 10010 001010 101010 1 , 12, -6801.0475, 0
model1, 2, seqROCTM, 3, 00000 10000 001000 101000 00100 10100 00010 10010 001010 101010 1 , 11, -6801.1285, 0
model1, 2, seqROCTM, 4, 00000 10000 001000 101000 100 00010 10010 001010 101010 1 , 10, -6801.2436, 0
model1, 2, seqROCTM, 5, 00000 10000 001000 101000 100 0010 001010 101010 1 , 9, -6801.4009, 0
model1, 2, seqROCTM, 6, 00000 10000 001000 101000 100 10 1 , 7, -6802.5676, 0
model1, 2, seqROCTM, 7, 000 100 10 1 , 4, -6806.6906, 1
model1, 2, seqROCTM, 8, 00 10 1 , 3, -6815.5268, 0
model1, 2, seqROCTM, 9, 0 1 , 2, -6866.0804, 0
model1, 2, seqROCTM, 10, , 0, -13600.9753, 0
model1, 3, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6841.4615, 0
model1, 3, seqROCTM, 1, 00000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 13, -6841.4626, 0
model1, 3, seqROCTM, 2, 00000 10000 001000 101000 000100 100100 10100 0010 001010 101010 1 , 11, -6841.4924, 0
model1, 3, seqROCTM, 3, 00000 10000 1000 000100 100100 10100 0010 001010 101010 1 , 10, -6841.7936, 0
model1, 3, seqROCTM, 4, 0000 1000 000100 100100 10100 0010 001010 101010 1 , 9, -6841.8285, 0
model1, 3, seqROCTM, 5, 0000 1000 100 0010 001010 101010 1 , 7, -6843.7457, 0
model1, 3, seqROCTM, 6, 0000 1000 100 10 1 , 5, -6845.6123, 1
model1, 3, seqROCTM, 7, 000 100 10 1 , 4, -6848.0061, 0
model1, 3, seqROCTM, 8, 00 10 1 , 3, -6853.0379, 0
model1, 3, seqROCTM, 9, 0 1 , 2, -6895.9565, 0
model1, 3, seqROCTM, 10, , 0, -13596.7219, 0
model1, 4, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6756.1462, 0
model1, 4, seqROCTM, 1, 00000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 13, -6756.1474, 0
model1, 4, seqROCTM, 2, 0000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 12, -6756.1763, 0
model1, 4, seqROCTM, 3, 0000 001000 101000 100 000010 100010 10010 001010 101010 1 , 10, -6756.4793, 0
model1, 4, seqROCTM, 4, 0000 001000 101000 100 00010 10010 001010 101010 1 , 9, -6757.8515, 0
model1, 4, seqROCTM, 5, 000 100 00010 10010 001010 101010 1 , 7, -6758.5956, 0
model1, 4, seqROCTM, 6, 000 100 0010 001010 101010 1 , 6, -6758.8674, 0
model1, 4, seqROCTM, 7, 000 100 10 1 , 4, -6759.8945, 1
model1, 4, seqROCTM, 8, 00 10 1 , 3, -6764.5144, 0
model1, 4, seqROCTM, 9, 0 1 , 2, -6800.7631, 0
model1, 4, seqROCTM, 10, , 0, -13610.3387, 0
model1, 5, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6707.4686, 0
model1, 5, seqROCTM, 1, 00000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 13, -6707.4756, 0
model1, 5, seqROCTM, 2, 0000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 12, -6707.5609, 0
model1, 5, seqROCTM, 3, 0000 001000 101000 00100 10100 000010 100010 10010 001010 101010 1 , 11, -6707.6799, 0
model1, 5, seqROCTM, 4, 0000 001000 101000 00100 10100 000010 100010 10010 1010 1 , 10, -6707.799, 0
model1, 5, seqROCTM, 5, 0000 001000 101000 00100 10100 10 1 , 7, -6710.0958, 0
model1, 5, seqROCTM, 6, 0000 001000 101000 100 10 1 , 6, -6710.8026, 0
model1, 5, seqROCTM, 7, 000 100 10 1 , 4, -6713.3817, 1
model1, 5, seqROCTM, 8, 00 10 1 , 3, -6718.7641, 0
model1, 5, seqROCTM, 9, 0 1 , 2, -6755.0839, 0
model1, 5, seqROCTM, 10, , 0, -13616.6957, 0
model1, 6, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6837.5774, 0
model1, 6, seqROCTM, 1, 000000 100000 10000 001000 101000 000100 100100 10100 0010 001010 101010 1 , 12, -6837.8131, 0
model1, 6, seqROCTM, 2, 000000 100000 10000 1000 000100 100100 10100 0010 001010 101010 1 , 11, -6838.0519, 0
model1, 6, seqROCTM, 3, 000000 100000 10000 1000 000100 100100 10100 10 1 , 9, -6839.8609, 0
model1, 6, seqROCTM, 4, 00000 10000 1000 000100 100100 10100 10 1 , 8, -6840.2039, 0
model1, 6, seqROCTM, 5, 000 000100 100100 10100 10 1 , 6, -6840.9317, 0
model1, 6, seqROCTM, 6, 000 100 10 1 , 4, -6842.3288, 1
model1, 6, seqROCTM, 7, 00 10 1 , 3, -6850.2365, 0
model1, 6, seqROCTM, 8, 0 1 , 2, -6911.4416, 0
model1, 6, seqROCTM, 9, , 0, -13594.4172, 0
model1, 7, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6726.5212, 0
model1, 7, seqROCTM, 1, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 1010 1 , 13, -6726.5598, 0
model1, 7, seqROCTM, 2, 000000 100000 10000 1000 000100 100100 10100 000010 100010 10010 1010 1 , 12, -6726.8623, 0
model1, 7, seqROCTM, 3, 000000 100000 10000 1000 000100 100100 10100 0010 1010 1 , 10, -6728.0832, 0
model1, 7, seqROCTM, 4, 000 000100 100100 10100 0010 1010 1 , 7, -6729.7379, 0
model1, 7, seqROCTM, 5, 000 000100 100100 10100 10 1 , 6, -6730.6759, 0
model1, 7, seqROCTM, 6, 000 00100 10100 10 1 , 5, -6732.1452, 0
model1, 7, seqROCTM, 7, 000 100 10 1 , 4, -6734.0881, 1
model1, 7, seqROCTM, 8, 00 10 1 , 3, -6739.3152, 0
model1, 7, seqROCTM, 9, 0 1 , 2, -6782.5538, 0
model1, 7, seqROCTM, 10, , 0, -13612.8914, 0
model1, 8, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6596.9365, 0
model1, 8, seqROCTM, 1, 0000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 12, -6597.3195, 0
model1, 8, seqROCTM, 2, 0000 001000 101000 000100 100100 10100 000010 100010 10010 1010 1 , 11, -6597.5137, 0
model1, 8, seqROCTM, 3, 0000 001000 101000 100 000010 100010 10010 1010 1 , 9, -6600.3237, 0
model1, 8, seqROCTM, 4, 0000 001000 101000 100 10 1 , 6, -6606.2231, 0
model1, 8, seqROCTM, 5, 000 100 10 1 , 4, -6610.0795, 1
model1, 8, seqROCTM, 6, 00 10 1 , 3, -6613.7849, 0
model1, 8, seqROCTM, 7, 0 1 , 2, -6660.8191, 0
model1, 8, seqROCTM, 8, , 0, -13629.4712, 0
model1, 9, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6727.1848, 0
model1, 9, seqROCTM, 1, 000000 100000 10000 001000 101000 00100 10100 000010 100010 10010 001010 101010 1 , 13, -6727.1898, 0
model1, 9, seqROCTM, 2, 000000 100000 10000 001000 101000 00100 10100 000010 100010 10010 1010 1 , 12, -6727.2206, 0
model1, 9, seqROCTM, 3, 00000 10000 001000 101000 00100 10100 000010 100010 10010 1010 1 , 11, -6727.3745, 0
model1, 9, seqROCTM, 4, 00000 10000 1000 00100 10100 000010 100010 10010 1010 1 , 10, -6727.536, 0
model1, 9, seqROCTM, 5, 000 00100 10100 000010 100010 10010 1010 1 , 8, -6729.9835, 0
model1, 9, seqROCTM, 6, 000 100 000010 100010 10010 1010 1 , 7, -6730.6453, 0
model1, 9, seqROCTM, 7, 000 100 10 1 , 4, -6733.2135, 1
model1, 9, seqROCTM, 8, 00 10 1 , 3, -6739.9737, 0
model1, 9, seqROCTM, 9, 0 1 , 2, -6797.1953, 0
model1, 9, seqROCTM, 10, , 0, -13610.6585, 0
model1, 10, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6742.8363, 0
model1, 10, seqROCTM, 1, 000000 100000 10000 001000 101000 00100 10100 000010 100010 10010 001010 101010 1 , 13, -6742.913, 0
model1, 10, seqROCTM, 2, 00000 10000 001000 101000 00100 10100 000010 100010 10010 001010 101010 1 , 12, -6743.5376, 0
model1, 10, seqROCTM, 3, 000 00100 10100 000010 100010 10010 001010 101010 1 , 9, -6746.1571, 0
model1, 10, seqROCTM, 4, 000 00100 10100 10 1 , 5, -6751.4872, 0
model1, 10, seqROCTM, 5, 000 100 10 1 , 4, -6752.5339, 1
model1, 10, seqROCTM, 6, 00 10 1 , 3, -6762.2212, 0
model1, 10, seqROCTM, 7, 0 1 , 2, -6798.4914, 0
model1, 10, seqROCTM, 8, , 0, -13610.6585, 0
model1, 11, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6783.5687, 0
model1, 11, seqROCTM, 1, 000000 100000 10000 001000 101000 000100 100100 10100 00010 10010 001010 101010 1 , 13, -6783.5885, 0
model1, 11, seqROCTM, 2, 000000 100000 10000 1000 000100 100100 10100 00010 10010 001010 101010 1 , 12, -6783.6758, 0
model1, 11, seqROCTM, 3, 000 000100 100100 10100 00010 10010 001010 101010 1 , 9, -6783.9934, 0
model1, 11, seqROCTM, 4, 000 00100 10100 00010 10010 001010 101010 1 , 8, -6784.1422, 0
model1, 11, seqROCTM, 5, 000 100 0010 001010 101010 1 , 6, -6785.0852, 0
model1, 11, seqROCTM, 6, 000 100 10 1 , 4, -6788.7279, 1
model1, 11, seqROCTM, 7, 00 10 1 , 3, -6792.4768, 0
model1, 11, seqROCTM, 8, 0 1 , 2, -6825.3435, 0
model1, 11, seqROCTM, 9, , 0, -13606.8074, 0
model1, 12, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6797.5585, 0
model1, 12, seqROCTM, 1, 0000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 12, -6797.7497, 0
model1, 12, seqROCTM, 2, 0000 001000 101000 000100 100100 10100 00010 10010 001010 101010 1 , 11, -6797.8591, 0
model1, 12, seqROCTM, 3, 000 000100 100100 10100 00010 10010 001010 101010 1 , 9, -6798.2064, 0
model1, 12, seqROCTM, 4, 000 00100 10100 00010 10010 001010 101010 1 , 8, -6798.4327, 0
model1, 12, seqROCTM, 5, 000 00100 10100 00010 10010 1010 1 , 7, -6798.718, 0
model1, 12, seqROCTM, 6, 000 100 00010 10010 1010 1 , 6, -6799.4439, 0
model1, 12, seqROCTM, 7, 000 100 0010 1010 1 , 5, -6800.7733, 0
model1, 12, seqROCTM, 8, 000 100 10 1 , 4, -6803.7854, 1
model1, 12, seqROCTM, 9, 00 10 1 , 3, -6806.1733, 0
model1, 12, seqROCTM, 10, 0 1 , 2, -6859.048, 0
model1, 12, seqROCTM, 11, , 0, -13601.9519, 0
model1, 13, seqROCTM, 0, 00000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 13, -6771.679, 0
model1, 13, seqROCTM, 1, 00000 10000 001000 101000 000100 100100 10100 0010 001010 101010 1 , 11, -6771.7863, 0
model1, 13, seqROCTM, 2, 00000 10000 1000 000100 100100 10100 0010 001010 101010 1 , 10, -6772.1803, 0
model1, 13, seqROCTM, 3, 0000 1000 000100 100100 10100 0010 001010 101010 1 , 9, -6772.5771, 0
model1, 13, seqROCTM, 4, 0000 1000 000100 100100 10100 0010 1010 1 , 8, -6772.9846, 0
model1, 13, seqROCTM, 5, 0000 1000 100 0010 1010 1 , 6, -6774.8819, 0
model1, 13, seqROCTM, 6, 0000 1000 100 10 1 , 5, -6777.1892, 0
model1, 13, seqROCTM, 7, 000 100 10 1 , 4, -6778.8614, 1
model1, 13, seqROCTM, 8, 00 10 1 , 3, -6781.5447, 0
model1, 13, seqROCTM, 9, 0 1 , 2, -6827.5994, 0
model1, 13, seqROCTM, 10, , 0, -13606.4851, 0
model1, 14, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6695.8199, 0
model1, 14, seqROCTM, 1, 00000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 13, -6695.8202, 0
model1, 14, seqROCTM, 2, 00000 10000 001000 101000 00100 10100 000010 100010 10010 001010 101010 1 , 12, -6695.9351, 0
model1, 14, seqROCTM, 3, 00000 10000 001000 101000 100 000010 100010 10010 001010 101010 1 , 11, -6696.295, 0
model1, 14, seqROCTM, 4, 00000 10000 001000 101000 100 000010 100010 10010 1010 1 , 10, -6696.4649, 0
model1, 14, seqROCTM, 5, 00000 10000 001000 101000 100 10 1 , 7, -6698.503, 0
model1, 14, seqROCTM, 6, 00000 10000 1000 100 10 1 , 6, -6698.7951, 0
model1, 14, seqROCTM, 7, 0000 1000 100 10 1 , 5, -6699.1625, 0
model1, 14, seqROCTM, 8, 000 100 10 1 , 4, -6700.3118, 0
model1, 14, seqROCTM, 9, 00 10 1 , 3, -6701.9657, 1
model1, 14, seqROCTM, 10, 0 1 , 2, -6754.7681, 0
model1, 14, seqROCTM, 11, , 0, -13616.6957, 0
model1, 15, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6800.8577, 0
model1, 15, seqROCTM, 1, 000000 100000 10000 001000 101000 000100 100100 10100 00010 10010 001010 101010 1 , 13, -6800.8582, 0
model1, 15, seqROCTM, 2, 000000 100000 10000 1000 000100 100100 10100 00010 10010 001010 101010 1 , 12, -6800.9211, 0
model1, 15, seqROCTM, 3, 000000 100000 10000 1000 00100 10100 00010 10010 001010 101010 1 , 11, -6801.0007, 0
model1, 15, seqROCTM, 4, 000000 100000 10000 1000 100 00010 10010 001010 101010 1 , 10, -6801.1614, 0
model1, 15, seqROCTM, 5, 000000 100000 10000 1000 100 00010 10010 1010 1 , 9, -6801.4551, 0
model1, 15, seqROCTM, 6, 000 100 00010 10010 1010 1 , 6, -6806.029, 0
model1, 15, seqROCTM, 7, 000 100 10 1 , 4, -6807.4447, 1
model1, 15, seqROCTM, 8, 00 10 1 , 3, -6818.838, 0
model1, 15, seqROCTM, 9, 0 1 , 2, -6858.0918, 0
model1, 15, seqROCTM, 10, , 0, -13601.9519, 0
model1, 16, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6786.1066, 0
model1, 16, seqROCTM, 1, 00000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 13, -6786.1173, 0
model1, 16, seqROCTM, 2, 00000 10000 001000 101000 000100 100100 10100 00010 10010 001010 101010 1 , 12, -6786.13, 0
model1, 16, seqROCTM, 3, 00000 10000 001000 101000 100 00010 10010 001010 101010 1 , 10, -6786.3771, 0
model1, 16, seqROCTM, 4, 00000 10000 1000 100 00010 10010 001010 101010 1 , 9, -6786.4413, 0
model1, 16, seqROCTM, 5, 000 100 00010 10010 001010 101010 1 , 7, -6786.9716, 0
model1, 16, seqROCTM, 6, 000 100 0010 001010 101010 1 , 6, -6788.0527, 0
model1, 16, seqROCTM, 7, 000 100 10 1 , 4, -6793.1269, 1
model1, 16, seqROCTM, 8, 00 10 1 , 3, -6798.2406, 0
model1, 16, seqROCTM, 9, 0 1 , 2, -6854.5707, 0
model1, 16, seqROCTM, 10, , 0, -13602.602, 0
model1, 17, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6756.8767, 0
model1, 17, seqROCTM, 1, 00000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 13, -6756.9566, 0
model1, 17, seqROCTM, 2, 0000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 12, -6757.4179, 0
model1, 17, seqROCTM, 3, 0000 001000 101000 000100 100100 10100 0010 001010 101010 1 , 10, -6757.9761, 0
model1, 17, seqROCTM, 4, 0000 001000 101000 100 0010 001010 101010 1 , 8, -6758.5753, 0
model1, 17, seqROCTM, 5, 0000 001000 101000 100 0010 1010 1 , 7, -6759.0661, 0
model1, 17, seqROCTM, 6, 0000 1000 100 0010 1010 1 , 6, -6759.6177, 0
model1, 17, seqROCTM, 7, 0000 1000 100 10 1 , 5, -6760.3093, 0
model1, 17, seqROCTM, 8, 000 100 10 1 , 4, -6762.6335, 1
model1, 17, seqROCTM, 9, 00 10 1 , 3, -6768.1756, 0
model1, 17, seqROCTM, 10, 0 1 , 2, -6815.3364, 0
model1, 17, seqROCTM, 11, , 0, -13608.0944, 0
model1, 18, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6810.9983, 0
model1, 18, seqROCTM, 1, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 1010 1 , 13, -6811.0008, 0
model1, 18, seqROCTM, 2, 000000 100000 10000 001000 101000 000100 100100 10100 00010 10010 1010 1 , 12, -6811.3962, 0
model1, 18, seqROCTM, 3, 000000 100000 10000 001000 101000 000100 100100 10100 0010 1010 1 , 11, -6811.4291, 0
model1, 18, seqROCTM, 4, 000000 100000 10000 1000 000100 100100 10100 0010 1010 1 , 10, -6811.5316, 0
model1, 18, seqROCTM, 5, 000000 100000 10000 1000 000100 100100 10100 10 1 , 9, -6811.6679, 0
model1, 18, seqROCTM, 6, 000 000100 100100 10100 10 1 , 6, -6812.7413, 0
model1, 18, seqROCTM, 7, 000 100 10 1 , 4, -6814.7509, 1
model1, 18, seqROCTM, 8, 00 10 1 , 3, -6824.4658, 0
model1, 18, seqROCTM, 9, 0 1 , 2, -6853.613, 0
model1, 18, seqROCTM, 10, , 0, -13602.602, 0
model1, 19, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6776.0832, 0
model1, 19, seqROCTM, 1, 00000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 13, -6776.0848, 0
model1, 19, seqROCTM, 2, 0000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 12, -6776.4108, 0
model1, 19, seqROCTM, 3, 0000 001000 101000 000100 100100 10100 000010 100010 10010 1010 1 , 11, -6776.4723, 0
model1, 19, seqROCTM, 4, 000 000100 100100 10100 000010 100010 10010 1010 1 , 9, -6778.1112, 0
model1, 19, seqROCTM, 5, 000 000100 100100 10100 10 1 , 6, -6780.0795, 0
model1, 19, seqROCTM, 6, 000 100 10 1 , 4, -6781.6253, 1
model1, 19, seqROCTM, 7, 00 10 1 , 3, -6789.7575, 0
model1, 19, seqROCTM, 8, 0 1 , 2, -6832.4302, 0
model1, 19, seqROCTM, 9, , 0, -13605.84, 0
model1, 20, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6731.1997, 0
model1, 20, seqROCTM, 1, 000000 100000 10000 001000 101000 00100 10100 000010 100010 10010 001010 101010 1 , 13, -6731.2139, 0
model1, 20, seqROCTM, 2, 000000 100000 10000 001000 101000 00100 10100 000010 100010 10010 1010 1 , 12, -6731.306, 0
model1, 20, seqROCTM, 3, 00000 10000 001000 101000 00100 10100 000010 100010 10010 1010 1 , 11, -6731.5425, 0
model1, 20, seqROCTM, 4, 0000 001000 101000 00100 10100 000010 100010 10010 1010 1 , 10, -6731.8299, 0
model1, 20, seqROCTM, 5, 0000 001000 101000 00100 10100 10 1 , 7, -6733.5025, 0
model1, 20, seqROCTM, 6, 000 00100 10100 10 1 , 5, -6735.0967, 0
model1, 20, seqROCTM, 7, 000 100 10 1 , 4, -6736.3303, 1
model1, 20, seqROCTM, 8, 00 10 1 , 3, -6745.7749, 0
model1, 20, seqROCTM, 9, 0 1 , 2, -6792.6471, 0
model1, 20, seqROCTM, 10, , 0, -13611.2975, 0
model1, 21, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6829.3605, 0
model1, 21, seqROCTM, 1, 00000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 13, -6829.3669, 0
model1, 21, seqROCTM, 2, 00000 10000 001000 101000 100 000010 100010 10010 001010 101010 1 , 11, -6829.6771, 0
model1, 21, seqROCTM, 3, 0000 001000 101000 100 000010 100010 10010 001010 101010 1 , 10, -6829.7554, 0
model1, 21, seqROCTM, 4, 0000 1000 100 000010 100010 10010 001010 101010 1 , 9, -6829.8353, 0
model1, 21, seqROCTM, 5, 0000 1000 100 10 1 , 5, -6832.7515, 0
model1, 21, seqROCTM, 6, 000 100 10 1 , 4, -6833.7951, 1
model1, 21, seqROCTM, 7, 00 10 1 , 3, -6838.0867, 0
model1, 21, seqROCTM, 8, 0 1 , 2, -6883.5824, 0
model1, 21, seqROCTM, 9, , 0, -13598.3619, 0
model1, 22, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6747.0489, 0
model1, 22, seqROCTM, 1, 000000 100000 10000 001000 101000 000100 100100 10100 00010 10010 001010 101010 1 , 13, -6747.5178, 0
model1, 22, seqROCTM, 2, 00000 10000 001000 101000 000100 100100 10100 00010 10010 001010 101010 1 , 12, -6747.6847, 0
model1, 22, seqROCTM, 3, 00000 10000 1000 000100 100100 10100 00010 10010 001010 101010 1 , 11, -6747.8891, 0
model1, 22, seqROCTM, 4, 00 00010 10010 001010 101010 1 , 6, -6753.9501, 0
model1, 22, seqROCTM, 5, 00 0010 001010 101010 1 , 5, -6754.7757, 0
model1, 22, seqROCTM, 6, 00 10 1 , 3, -6757.9271, 1
model1, 22, seqROCTM, 7, 0 1 , 2, -6816.6282, 0
model1, 22, seqROCTM, 8, , 0, -13608.0944, 0
model1, 23, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6786.0998, 0
model1, 23, seqROCTM, 1, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 1010 1 , 13, -6786.17, 0
model1, 23, seqROCTM, 2, 000000 100000 10000 1000 000100 100100 10100 000010 100010 10010 1010 1 , 12, -6786.3327, 0
model1, 23, seqROCTM, 3, 000000 100000 10000 1000 100 000010 100010 10010 1010 1 , 10, -6786.9855, 0
model1, 23, seqROCTM, 4, 000000 100000 10000 1000 100 10 1 , 7, -6788.7446, 0
model1, 23, seqROCTM, 5, 0000 1000 100 10 1 , 5, -6791.296, 1
model1, 23, seqROCTM, 6, 000 100 10 1 , 4, -6792.8946, 0
model1, 23, seqROCTM, 7, 00 10 1 , 3, -6801.2147, 0
model1, 23, seqROCTM, 8, 0 1 , 2, -6853.613, 0
model1, 23, seqROCTM, 9, , 0, -13602.602, 0
model1, 24, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6744.6294, 0
model1, 24, seqROCTM, 1, 000000 100000 10000 001000 101000 000100 100100 10100 00010 10010 001010 101010 1 , 13, -6745.009, 0
model1, 24, seqROCTM, 2, 000000 100000 10000 001000 101000 00100 10100 00010 10010 001010 101010 1 , 12, -6745.1601, 0
model1, 24, seqROCTM, 3, 000000 100000 10000 1000 00100 10100 00010 10010 001010 101010 1 , 11, -6745.4687, 0
model1, 24, seqROCTM, 4, 000000 100000 10000 1000 00100 10100 0010 001010 101010 1 , 10, -6745.8188, 0
model1, 24, seqROCTM, 5, 000000 100000 10000 1000 00100 10100 0010 1010 1 , 9, -6746.4221, 0
model1, 24, seqROCTM, 6, 00000 10000 1000 00100 10100 0010 1010 1 , 8, -6747.16, 0
model1, 24, seqROCTM, 7, 000 00100 10100 0010 1010 1 , 6, -6749.5548, 0
model1, 24, seqROCTM, 8, 000 100 0010 1010 1 , 5, -6750.7959, 0
model1, 24, seqROCTM, 9, 000 100 10 1 , 4, -6752.4584, 1
model1, 24, seqROCTM, 10, 00 10 1 , 3, -6758.2433, 0
model1, 24, seqROCTM, 11, 0 1 , 2, -6817.5983, 0
model1, 24, seqROCTM, 12, , 0, -13607.7729, 0
model1, 25, seqROCTM, 0, 000000 100000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 14, -6783.2371, 0
model1, 25, seqROCTM, 1, 00000 10000 001000 101000 000100 100100 10100 000010 100010 10010 001010 101010 1 , 13, -6783.3027, 0
model1, 25, seqROCTM, 2, 00000 10000 001000 101000 000100 100100 10100 000010 100010 10010 1010 1 , 12, -6783.3869, 0
model1, 25, seqROCTM, 3, 0000 001000 101000 000100 100100 10100 000010 100010 10010 1010 1 , 11, -6783.5109, 0
model1, 25, seqROCTM, 4, 0000 001000 101000 000100 100100 10100 10 1 , 8, -6784.3833, 0
model1, 25, seqROCTM, 5, 000 000100 100100 10100 10 1 , 6, -6785.2855, 0
model1, 25, seqROCTM, 6, 000 00100 10100 10 1 , 5, -6786.0089, 0
model1, 25, seqROCTM, 7, 000 100 10 1 , 4, -6787.1326, 0
model1, 25, seqROCTM, 8, 00 10 1 , 3, -6791.3718, 1
